,指數,收盤指數,日期,漲跌(+/-),漲跌百分比(%),漲跌點數
76,電子工業類指數,447.19,20190910,<p style ='color:green'>-</p>,-0.93,4.21
77,電子工業類指數,451.4,20190909,<p style ='color:red'>+</p>,0.09,0.4
78,電子工業類指數,451.0,20190906,<p style ='color:red'>+</p>,0.17,0.77
79,電子工業類指數,450.23,20190905,<p style ='color:red'>+</p>,1.21,5.4
80,電子工業類指數,444.83,20190904,<p style ='color:red'>+</p>,1.13,4.97
81,電子工業類指數,439.86,20190903,<p style ='color:green'>-</p>,-0.92,4.09
82,電子工業類指數,443.95,20190902,<p style ='color:red'>+</p>,0.19,0.85
83,電子工業類指數,443.1,20190830,<p style ='color:red'>+</p>,1.63,7.11
84,電子工業類指數,435.99,20190829,<p style ='color:red'>+</p>,0.41,1.8
85,電子工業類指數,434.19,20190828,<p style ='color:red'>+</p>,0.71,3.08
86,電子工業類指數,431.11,20190827,<p style ='color:red'>+</p>,0.59,2.54
87,電子工業類指數,428.57,20190826,<p style ='color:green'>-</p>,-2.16,9.45
88,電子工業類指數,438.02,20190823,<p style ='color:green'>-</p>,-0.07,0.29
89,電子工業類指數,438.31,20190822,<p style ='color:red'>+</p>,0.05,0.24
90,電子工業類指數,438.07,20190821,<p style ='color:red'>+</p>,0.23,0.99
91,電子工業類指數,437.08,20190820,<p style ='color:red'>+</p>,0.54,2.33
92,電子工業類指數,434.75,20190819,<p style ='color:red'>+</p>,1.03,4.44
93,電子工業類指數,430.31,20190816,<p style ='color:red'>+</p>,0.78,3.31
94,電子工業類指數,427.0,20190815,<p style ='color:green'>-</p>,-0.76,3.27
