,成交筆數,成交股數,成交金額,收盤價,日期,最低價,最高價,本益比,漲跌價差,證券代號,證券名稱,開盤價
0,1,100,"1,005",10.05,20191119,10.05,10.05,0.00,0.00,00668K,國泰美國道瓊+U,10.05
1,1,100,"1,005",10.05,20191118,10.05,10.05,0.0,0.05,00668K,國泰美國道瓊+U,10.05
2,1,100,"1,000",10.0,20191115,10.0,10.0,0.0,0.07,00668K,國泰美國道瓊+U,10.0
3,1,100,993,9.93,20191114,9.93,9.93,0.0,0.03,00668K,國泰美國道瓊+U,9.93
4,1,100,990,9.9,20191113,9.9,9.9,0.0,0.01,00668K,國泰美國道瓊+U,9.9
5,1,100,991,9.91,20191112,9.91,9.91,0.0,0.01,00668K,國泰美國道瓊+U,9.91
6,1,100,990,9.9,20191111,9.9,9.9,0.0,0.01,00668K,國泰美國道瓊+U,9.9
7,1,100,991,9.91,20191108,9.91,9.91,0.0,0.08,00668K,國泰美國道瓊+U,9.91
8,1,100,983,9.83,20191107,9.83,9.83,0.0,0.0,00668K,國泰美國道瓊+U,9.83
9,1,100,983,9.83,20191106,9.83,9.83,0.0,0.01,00668K,國泰美國道瓊+U,9.83
10,1,100,984,9.84,20191105,9.84,9.84,0.0,0.01,00668K,國泰美國道瓊+U,9.84
11,1,100,983,9.83,20191104,9.83,9.83,0.0,0.12,00668K,國泰美國道瓊+U,9.83
12,1,100,971,9.71,20191101,9.71,9.71,0.0,0.04,00668K,國泰美國道瓊+U,9.71
13,1,100,975,9.75,20191031,9.75,9.75,0.0,0.04,00668K,國泰美國道瓊+U,9.75
14,1,100,971,9.71,20191030,9.71,9.71,0.0,0.01,00668K,國泰美國道瓊+U,9.71
15,1,100,972,9.72,20191029,9.72,9.72,0.0,0.04,00668K,國泰美國道瓊+U,9.72
16,1,100,968,9.68,20191028,9.68,9.68,0.0,0.07,00668K,國泰美國道瓊+U,9.68
17,1,100,961,9.61,20191025,9.61,9.61,0.0,0.03,00668K,國泰美國道瓊+U,9.61
18,1,100,964,9.64,20191024,9.64,9.64,0.0,0.07,00668K,國泰美國道瓊+U,9.64
19,1,100,957,9.57,20191023,9.57,9.57,0.0,0.06,00668K,國泰美國道瓊+U,9.57
20,1,100,963,9.63,20191022,9.63,9.63,0.0,0.0,00668K,國泰美國道瓊+U,9.63
21,1,100,963,9.63,20191021,9.63,9.63,0.0,0.07,00668K,國泰美國道瓊+U,9.63
22,1,100,970,9.7,20191018,9.7,9.7,0.0,0.02,00668K,國泰美國道瓊+U,9.7
23,1,100,968,9.68,20191017,9.68,9.68,0.0,0.0,00668K,國泰美國道瓊+U,9.68
24,1,100,968,9.68,20191016,9.68,9.68,0.0,0.04,00668K,國泰美國道瓊+U,9.68
25,1,100,964,9.64,20191015,9.64,9.64,0.0,0.05,00668K,國泰美國道瓊+U,9.64
26,1,100,969,9.69,20191014,9.69,9.69,0.0,0.27,00668K,國泰美國道瓊+U,9.69
27,1,100,942,9.42,20191009,9.42,9.42,0.0,0.12,00668K,國泰美國道瓊+U,9.42
