,成交筆數,成交股數,成交金額,收盤價,日期,最低價,最高價,本益比,漲跌價差,證券代號,證券名稱,開盤價
0,21,"89,886","4,809,188",53.90,20191231,53.40,53.90,0.00,0.40,1101B,台泥乙特,53.40
1,16,"18,848","1,007,066",53.5,20191230,53.4,53.5,0.0,0.0,1101B,台泥乙特,53.5
2,12,"42,000","2,243,000",53.5,20191227,53.2,53.5,0.0,0.1,1101B,台泥乙特,53.2
3,20,"43,000","2,285,500",53.4,20191226,53.1,53.4,0.0,0.2,1101B,台泥乙特,53.2
4,7,"7,340","390,421",53.6,20191225,53.1,53.6,0.0,0.0,1101B,台泥乙特,53.2
5,2,"2,000","106,800",53.6,20191224,53.2,53.6,0.0,0.0,1101B,台泥乙特,53.2
6,2,"2,000","107,100",53.6,20191223,53.5,53.6,0.0,0.0,1101B,台泥乙特,53.5
7,14,"8,067","432,387",53.6,20191220,53.6,53.6,0.0,0.1,1101B,台泥乙特,53.6
8,2,"2,000","107,000",53.5,20191219,53.5,53.5,0.0,0.0,1101B,台泥乙特,53.5
9,11,"8,407","448,751",53.5,20191218,53.1,53.5,0.0,0.0,1101B,台泥乙特,53.5
10,5,"4,020","215,064",53.5,20191217,53.5,53.5,0.0,0.0,1101B,台泥乙特,53.5
11,5,"2,231","119,358",53.5,20191216,53.5,53.5,0.0,0.1,1101B,台泥乙特,53.5
12,19,"238,039","12,735,578",53.6,20191213,53.5,53.6,0.0,0.1,1101B,台泥乙特,53.5
13,18,"53,707","2,870,510",53.5,20191212,53.3,53.5,0.0,0.2,1101B,台泥乙特,53.3
14,16,"17,075","909,281",53.3,20191211,53.1,53.6,0.0,0.1,1101B,台泥乙特,53.6
15,7,"11,014","588,447",53.4,20191210,53.4,53.5,0.0,0.3,1101B,台泥乙特,53.5
16,5,"6,034","323,215",53.7,20191209,53.5,53.7,0.0,0.0,1101B,台泥乙特,53.5
17,3,"3,000","160,900",53.7,20191206,53.6,53.7,0.0,0.0,1101B,台泥乙特,53.6
18,17,"30,417","1,626,966",53.7,20191205,53.4,53.7,0.0,0.0,1101B,台泥乙特,53.4
19,8,"6,694","358,559",53.7,20191204,53.4,53.7,0.0,0.0,1101B,台泥乙特,53.4
