,成交筆數,成交股數,成交金額,收盤價,日期,最低價,最高價,本益比,漲跌價差,證券代號,證券名稱,開盤價
0,6,"17,000","291,360",17.10,20191231,17.10,17.21,0.00,0.11,01007T,兆豐國泰R2,17.10
1,2,"4,745,000","80,902,890",17.21,20191230,17.21,17.21,0.0,0.04,01007T,兆豐國泰R2,17.21
2,15,"112,000","1,919,610",17.25,20191227,17.08,17.25,0.0,0.1,01007T,兆豐國泰R2,17.15
3,3,"5,000","85,760",17.15,20191226,17.15,17.16,0.0,0.01,01007T,兆豐國泰R2,17.16
4,14,"107,000","1,836,930",17.16,20191225,17.16,17.20,0.0,0.02,01007T,兆豐國泰R2,17.20
5,21,"38,150","655,360",17.18,20191224,17.16,17.18,0.0,0.02,01007T,兆豐國泰R2,17.16
6,3,"3,000","51,520",17.16,20191223,17.16,17.18,0.0,0.0,01007T,兆豐國泰R2,17.18
7,0,0,0,--,20191220,--,--,0.0,0.0,01007T,兆豐國泰R2,--
8,15,"53,392","917,185",17.18,20191219,17.08,17.18,0.0,0.0,01007T,兆豐國泰R2,17.13
9,10,"79,000","1,356,820",17.18,20191218,17.16,17.18,0.0,0.03,01007T,兆豐國泰R2,17.17
10,12,"47,160","811,876",17.21,20191217,17.20,17.34,0.0,0.03,01007T,兆豐國泰R2,17.24
11,17,"27,000","465,530",17.24,20191216,17.15,17.30,0.0,0.06,01007T,兆豐國泰R2,17.30
12,6,"25,000","432,540",17.30,20191213,17.30,17.31,0.0,0.02,01007T,兆豐國泰R2,17.30
13,11,"85,000","1,471,600",17.32,20191212,17.30,17.33,0.0,0.02,01007T,兆豐國泰R2,17.30
14,5,"6,000","103,650",17.30,20191211,17.25,17.30,0.0,0.0,01007T,兆豐國泰R2,17.30
15,9,"37,162","642,772",17.30,20191210,17.28,17.30,0.0,0.03,01007T,兆豐國泰R2,17.30
16,12,"228,000","3,937,160",17.27,20191209,17.25,17.27,0.0,0.02,01007T,兆豐國泰R2,17.25
17,1,"1,000","17,250",17.25,20191206,17.25,17.25,0.0,0.02,01007T,兆豐國泰R2,17.25
18,1,"2,000","34,540",17.27,20191205,17.27,17.27,0.0,0.0,01007T,兆豐國泰R2,17.27
19,8,"38,000","655,970",17.27,20191204,17.26,17.27,0.0,0.0,01007T,兆豐國泰R2,17.26
20,7,"8,160","141,168",17.27,20191203,17.25,17.28,0.0,0.01,01007T,兆豐國泰R2,17.28
21,10,"13,000","224,600",17.28,20191202,17.25,17.30,0.0,0.02,01007T,兆豐國泰R2,17.30
22,12,"16,000","276,230",17.30,20191129,17.24,17.34,0.0,0.05,01007T,兆豐國泰R2,17.24
23,12,"54,000","930,270",17.25,20191128,17.21,17.25,0.0,0.05,01007T,兆豐國泰R2,17.22
24,15,"58,000","996,930",17.20,20191127,17.16,17.20,0.0,0.02,01007T,兆豐國泰R2,17.16
25,7,"10,000","171,840",17.18,20191126,17.18,17.20,0.0,0.01,01007T,兆豐國泰R2,17.18
26,9,"38,000","651,310",17.17,20191125,17.12,17.20,0.0,0.02,01007T,兆豐國泰R2,17.20
27,16,"36,156","620,498",17.19,20191122,17.14,17.19,0.0,0.01,01007T,兆豐國泰R2,17.18
28,19,"69,156","1,184,410",17.18,20191121,17.12,17.18,0.0,0.0,01007T,兆豐國泰R2,17.18
29,15,"55,000","945,040",17.18,20191120,17.12,17.23,0.0,0.0,01007T,兆豐國泰R2,17.23
30,11,"26,000","449,700",17.35,20191119,17.29,17.35,0.0,0.06,01007T,兆豐國泰R2,17.29
31,19,"84,156","1,455,017",17.29,20191118,17.28,17.29,0.0,0.01,01007T,兆豐國泰R2,17.28
32,6,"7,000","121,100",17.30,20191115,17.30,17.30,0.0,0.04,01007T,兆豐國泰R2,17.30
33,6,"7,000","121,170",17.26,20191114,17.26,17.33,0.0,0.04,01007T,兆豐國泰R2,17.33
34,11,"35,000","605,500",17.30,20191113,17.30,17.30,0.0,0.01,01007T,兆豐國泰R2,17.30
35,9,"41,000","708,420",17.29,20191112,17.27,17.29,0.0,0.01,01007T,兆豐國泰R2,17.27
36,5,"10,000","172,880",17.28,20191111,17.28,17.30,0.0,0.05,01007T,兆豐國泰R2,17.30
37,15,"108,000","1,862,180",17.23,20191108,17.23,17.25,0.0,0.03,01007T,兆豐國泰R2,17.24
38,2,"24,000","412,720",17.20,20191107,17.18,17.20,0.0,0.02,01007T,兆豐國泰R2,17.18
39,7,"26,000","446,100",17.18,20191106,17.15,17.18,0.0,0.01,01007T,兆豐國泰R2,17.15
40,24,"30,000","514,930",17.17,20191105,17.15,17.18,0.0,0.03,01007T,兆豐國泰R2,17.18
41,11,"27,000","462,690",17.14,20191104,17.13,17.15,0.0,0.04,01007T,兆豐國泰R2,17.15
42,59,"1,089,000","18,644,170",17.10,20191101,17.10,17.15,0.0,0.03,01007T,兆豐國泰R2,17.13
43,29,"39,000","667,260",17.13,20191031,17.08,17.13,0.0,0.08,01007T,兆豐國泰R2,17.08
44,15,"80,000","1,362,430",17.05,20191030,16.97,17.05,0.0,0.05,01007T,兆豐國泰R2,17.00
45,9,"23,000","391,000",17.00,20191029,17.00,17.00,0.0,0.0,01007T,兆豐國泰R2,17.00
46,23,"92,000","1,562,440",17.00,20191028,16.96,17.00,0.0,0.05,01007T,兆豐國泰R2,16.96
47,14,"140,000","2,372,660",16.95,20191025,16.93,16.95,0.0,0.01,01007T,兆豐國泰R2,16.95
48,4,"6,207","105,146",16.94,20191024,16.94,16.94,0.0,0.0,01007T,兆豐國泰R2,16.94
49,11,"47,000","796,350",16.94,20191023,16.92,16.95,0.0,0.05,01007T,兆豐國泰R2,16.94
50,30,"154,000","2,592,090",16.89,20191022,16.79,16.90,0.0,0.14,01007T,兆豐國泰R2,16.79
51,33,"264,000","4,413,960",16.75,20191021,16.67,16.75,0.0,0.09,01007T,兆豐國泰R2,16.68
52,6,"36,000","599,760",16.66,20191018,16.66,16.66,0.0,0.0,01007T,兆豐國泰R2,16.66
53,6,"10,000","166,600",16.66,20191017,16.66,16.66,0.0,0.0,01007T,兆豐國泰R2,16.66
54,15,"41,000","682,380",16.66,20191016,16.60,16.66,0.0,0.01,01007T,兆豐國泰R2,16.60
55,9,"41,000","682,480",16.65,20191015,16.63,16.65,0.0,0.02,01007T,兆豐國泰R2,16.63
56,18,"187,000","3,101,000",16.63,20191014,16.52,16.63,0.0,0.11,01007T,兆豐國泰R2,16.52
57,8,"13,000","214,640",16.52,20191009,16.50,16.52,0.0,0.02,01007T,兆豐國泰R2,16.50
58,8,"35,000","577,500",16.50,20191008,16.50,16.50,0.0,0.0,01007T,兆豐國泰R2,16.50
59,10,"49,000","808,660",16.50,20191007,16.50,16.51,0.0,0.0,01007T,兆豐國泰R2,16.50
60,4,"11,000","181,500",16.50,20191004,16.50,16.50,0.0,0.0,01007T,兆豐國泰R2,16.50
61,21,"232,000","3,828,000",16.50,20191003,16.50,16.50,0.0,0.0,01007T,兆豐國泰R2,16.50
62,20,"224,000","3,695,630",16.50,20191002,16.48,16.50,0.0,0.02,01007T,兆豐國泰R2,16.48
63,41,"285,000","4,699,170",16.48,20191001,16.45,16.50,0.0,0.07,01007T,兆豐國泰R2,16.45
64,30,"495,000","8,142,500",16.41,20190927,16.35,16.49,0.0,0.06,01007T,兆豐國泰R2,16.35
65,23,"129,075","2,104,555",16.35,20190926,16.28,16.35,0.0,0.07,01007T,兆豐國泰R2,16.28
66,32,"318,000","5,161,110",16.28,20190925,16.20,16.28,0.0,0.08,01007T,兆豐國泰R2,16.20
67,25,"203,000","3,286,830",16.20,20190924,16.12,16.20,0.0,0.08,01007T,兆豐國泰R2,16.12
68,4,"13,000","209,440",16.12,20190923,16.11,16.12,0.0,0.01,01007T,兆豐國泰R2,16.11
69,7,"30,000","482,990",16.11,20190920,16.09,16.11,0.0,0.01,01007T,兆豐國泰R2,16.09
70,10,"1,465,000","23,586,380",16.10,20190919,16.08,16.10,0.0,0.03,01007T,兆豐國泰R2,16.10
71,4,"24,000","385,280",16.07,20190918,16.05,16.07,0.0,0.0,01007T,兆豐國泰R2,16.07
72,1,"1,000","16,070",16.07,20190917,16.07,16.07,0.0,0.0,01007T,兆豐國泰R2,16.07
73,18,"40,000","642,840",16.07,20190916,16.07,16.08,0.0,0.0,01007T,兆豐國泰R2,16.07
74,5,"9,000","144,630",16.07,20190912,16.07,16.07,0.0,0.0,01007T,兆豐國泰R2,16.07
75,6,"37,000","594,520",16.07,20190911,16.06,16.07,0.0,0.01,01007T,兆豐國泰R2,16.06
76,24,"558,000","8,962,090",16.06,20190910,16.05,16.08,0.0,0.02,01007T,兆豐國泰R2,16.07
77,10,"34,000","546,310",16.08,20190909,16.06,16.08,0.0,0.0,01007T,兆豐國泰R2,16.08
78,3,"21,025","338,032",16.08,20190906,16.07,16.08,0.0,0.01,01007T,兆豐國泰R2,16.07
79,12,"58,000","932,050",16.07,20190905,16.06,16.07,0.0,0.0,01007T,兆豐國泰R2,16.06
80,5,"15,000","240,770",16.07,20190904,16.05,16.07,0.0,0.02,01007T,兆豐國泰R2,16.05
81,16,"173,000","2,777,800",16.05,20190903,16.05,16.07,0.0,0.0,01007T,兆豐國泰R2,16.05
82,9,"57,000","913,750",16.05,20190902,16.03,16.05,0.0,0.03,01007T,兆豐國泰R2,16.03
83,1,"1,000","16,020",16.02,20190830,16.02,16.02,0.0,0.01,01007T,兆豐國泰R2,16.02
84,4,"53,000","849,050",16.01,20190829,16.01,16.03,0.0,0.0,01007T,兆豐國泰R2,16.03
85,45,"483,000","7,728,140",16.01,20190828,16.00,16.02,0.0,0.01,01007T,兆豐國泰R2,16.02
86,1,"2,000","32,040",16.02,20190827,16.02,16.02,0.0,0.02,01007T,兆豐國泰R2,16.02
87,10,"151,000","2,416,010",16.00,20190826,16.00,16.01,0.0,0.0,01007T,兆豐國泰R2,16.01
88,0,0,0,--,20190823,--,--,0.0,0.0,01007T,兆豐國泰R2,--
