,成交筆數,成交股數,成交金額,收盤價,日期,最低價,最高價,本益比,漲跌價差,證券代號,證券名稱,開盤價
0,14,"40,000","708,000",17.70,20191231,17.70,17.70,0.00,0.00,01002T,土銀國泰R1,17.70
1,33,"909,000","16,088,640",17.7,20191230,17.67,17.71,0.0,0.0,01002T,土銀國泰R1,17.7
2,26,"181,000","3,203,460",17.7,20191227,17.67,17.7,0.0,0.0,01002T,土銀國泰R1,17.69
3,52,"819,000","14,496,090",17.7,20191226,17.67,17.7,0.0,0.0,01002T,土銀國泰R1,17.7
4,38,"1,235,000","21,865,700",17.7,20191225,17.7,17.73,0.0,0.03,01002T,土銀國泰R1,17.7
5,11,"26,952","478,331",17.73,20191224,17.72,17.75,0.0,0.02,01002T,土銀國泰R1,17.75
6,48,"482,000","8,533,980",17.75,20191223,17.7,17.75,0.0,0.04,01002T,土銀國泰R1,17.7
7,10,"58,000","1,026,610",17.71,20191220,17.7,17.71,0.0,0.01,01002T,土銀國泰R1,17.7
8,20,"367,958","6,514,261",17.72,20191219,17.7,17.72,0.0,0.01,01002T,土銀國泰R1,17.71
9,11,"33,000","584,550",17.71,20191218,17.7,17.73,0.0,0.02,01002T,土銀國泰R1,17.73
10,31,"359,078","6,356,057",17.73,20191217,17.7,17.73,0.0,0.03,01002T,土銀國泰R1,17.7
11,22,"586,000","10,372,200",17.7,20191216,17.7,17.7,0.0,0.0,01002T,土銀國泰R1,17.7
12,14,"78,000","1,380,650",17.7,20191213,17.7,17.71,0.0,0.01,01002T,土銀國泰R1,17.71
13,24,"98,000","1,735,020",17.71,20191212,17.7,17.72,0.0,0.01,01002T,土銀國泰R1,17.71
14,23,"1,043,000","18,457,970",17.7,20191211,17.68,17.71,0.0,0.04,01002T,土銀國泰R1,17.7
15,9,"30,082","533,795",17.74,20191210,17.74,17.75,0.0,0.03,01002T,土銀國泰R1,17.74
16,27,"314,000","5,558,270",17.71,20191209,17.7,17.72,0.0,0.01,01002T,土銀國泰R1,17.72
17,19,"133,000","2,353,400",17.7,20191206,17.67,17.72,0.0,0.02,01002T,土銀國泰R1,17.72
18,29,"75,000","1,327,680",17.72,20191205,17.68,17.73,0.0,0.01,01002T,土銀國泰R1,17.7
19,21,"131,072","2,320,334",17.71,20191204,17.7,17.72,0.0,0.01,01002T,土銀國泰R1,17.7
20,56,"202,078","3,572,624",17.72,20191203,17.6,17.72,0.0,0.06,01002T,土銀國泰R1,17.6
21,44,"274,143","4,832,549",17.66,20191202,17.57,17.7,0.0,0.1,01002T,土銀國泰R1,17.57
22,36,"248,000","4,354,170",17.56,20191129,17.53,17.57,0.0,0.03,01002T,土銀國泰R1,17.53
23,66,"266,000","4,656,710",17.53,20191128,17.42,17.53,0.0,0.09,01002T,土銀國泰R1,17.43
24,56,"186,000","3,239,740",17.44,20191127,17.38,17.44,0.0,0.03,01002T,土銀國泰R1,17.4
25,40,"121,000","2,105,460",17.41,20191126,17.38,17.42,0.0,0.01,01002T,土銀國泰R1,17.4
26,60,"197,000","3,422,140",17.4,20191125,17.32,17.4,0.0,0.08,01002T,土銀國泰R1,17.33
27,46,"775,072","13,424,159",17.32,20191122,17.3,17.33,0.0,0.03,01002T,土銀國泰R1,17.32
28,63,"273,072","4,723,074",17.29,20191121,17.25,17.32,0.0,0.04,01002T,土銀國泰R1,17.25
29,31,"376,000","6,485,260",17.25,20191120,17.2,17.27,0.0,0.05,01002T,土銀國泰R1,17.2
30,50,"283,000","4,864,790",17.2,20191119,17.1,17.2,0.0,0.01,01002T,土銀國泰R1,17.2
31,57,"433,218","7,435,914",17.19,20191118,17.09,17.19,0.0,0.04,01002T,土銀國泰R1,17.15
32,48,"86,000","1,475,720",17.15,20191115,17.14,17.18,0.0,0.0,01002T,土銀國泰R1,17.16
33,50,"77,043","1,321,471",17.15,20191114,17.14,17.16,0.0,0.0,01002T,土銀國泰R1,17.16
34,21,"35,000","599,090",17.15,20191113,17.03,17.15,0.0,0.14,01002T,土銀國泰R1,17.03
35,56,"108,000","1,856,770",17.01,20191112,17.01,17.27,0.0,0.27,01002T,土銀國泰R1,17.27
36,27,"126,000","2,175,890",17.28,20191111,17.25,17.3,0.0,0.02,01002T,土銀國泰R1,17.3
37,45,"196,000","3,391,010",17.3,20191108,17.28,17.31,0.0,0.02,01002T,土銀國泰R1,17.28
38,56,"260,032","4,490,982",17.28,20191107,17.26,17.3,0.0,0.01,01002T,土銀國泰R1,17.27
39,82,"686,000","11,857,050",17.27,20191106,17.25,17.32,0.0,0.05,01002T,土銀國泰R1,17.3
40,67,"161,058","2,787,103",17.32,20191105,17.29,17.34,0.0,0.04,01002T,土銀國泰R1,17.3
41,98,"364,029","6,274,628",17.28,20191104,17.21,17.28,0.0,0.1,01002T,土銀國泰R1,17.21
42,118,"435,000","7,476,380",17.18,20191101,17.16,17.2,0.0,0.03,01002T,土銀國泰R1,17.2
43,213,"792,000","13,490,190",17.15,20191031,16.98,17.15,0.0,0.17,01002T,土銀國泰R1,17.0
44,93,"546,000","9,205,270",16.98,20191030,16.75,16.99,0.0,0.29,01002T,土銀國泰R1,16.75
45,37,"224,000","3,724,740",16.69,20191029,16.6,16.69,0.0,0.09,01002T,土銀國泰R1,16.6
46,51,"174,000","2,888,570",16.6,20191028,16.59,16.61,0.0,0.01,01002T,土銀國泰R1,16.59
47,46,"162,052","2,684,422",16.59,20191025,16.5,16.6,0.0,0.09,01002T,土銀國泰R1,16.5
48,38,"236,000","3,887,840",16.5,20191024,16.43,16.5,0.0,0.08,01002T,土銀國泰R1,16.43
49,83,"1,738,026","28,430,932",16.42,20191023,16.35,16.42,0.0,0.07,01002T,土銀國泰R1,16.35
50,90,"302,000","4,922,320",16.35,20191022,16.24,16.35,0.0,0.15,01002T,土銀國泰R1,16.25
