,成交筆數,成交股數,成交金額,收盤價,日期,最低價,最高價,本益比,漲跌價差,證券代號,證券名稱,開盤價
0,29,"109,210","7,124,250",65.40,20191231,65.10,65.40,0.00,0.10,2881A,富邦特,65.20
1,42,"47,140","3,073,800",65.3,20191230,65.2,65.3,0.0,0.0,2881A,富邦特,65.2
2,33,"198,134","12,930,810",65.3,20191227,65.2,65.4,0.0,0.0,2881A,富邦特,65.2
3,46,"134,286","8,755,231",65.3,20191226,65.0,65.3,0.0,0.1,2881A,富邦特,65.0
4,37,"135,600","8,821,077",65.2,20191225,65.0,65.2,0.0,0.2,2881A,富邦特,65.0
5,49,"340,333","22,114,644",65.0,20191224,64.9,65.0,0.0,0.1,2881A,富邦特,64.9
6,12,"45,639","2,961,907",64.9,20191223,64.9,64.9,0.0,0.1,2881A,富邦特,64.9
7,45,"49,144","3,191,616",65.0,20191220,64.8,65.0,0.0,0.1,2881A,富邦特,64.8
8,38,"228,305","14,814,700",64.9,20191219,64.8,64.9,0.0,0.0,2881A,富邦特,64.9
9,16,"12,793","829,284",64.9,20191218,64.8,64.9,0.0,0.0,2881A,富邦特,64.8
10,5,"58,000","3,758,700",64.9,20191217,64.8,64.9,0.0,0.0,2881A,富邦特,64.8
11,61,"194,939","12,650,156",64.9,20191216,64.7,65.0,0.0,0.0,2881A,富邦特,64.8
12,71,"214,969","13,948,098",64.9,20191213,64.8,64.9,0.0,0.0,2881A,富邦特,64.8
13,62,"277,232","17,989,463",64.9,20191212,64.8,64.9,0.0,0.0,2881A,富邦特,64.8
14,55,"339,507","22,023,951",64.9,20191211,64.8,64.9,0.0,0.0,2881A,富邦特,64.8
15,45,"191,000","12,380,500",64.9,20191210,64.8,64.9,0.0,0.1,2881A,富邦特,64.8
16,55,"149,892","9,711,799",64.8,20191209,64.7,64.8,0.0,0.0,2881A,富邦特,64.7
17,41,"134,944","8,722,073",64.8,20191206,64.4,64.8,0.0,0.0,2881A,富邦特,64.7
18,59,"139,135","9,008,407",64.8,20191205,64.6,64.8,0.0,0.1,2881A,富邦特,64.8
19,61,"186,112","12,073,146",64.9,20191204,64.8,64.9,0.0,0.3,2881A,富邦特,64.8
20,53,"140,100","9,081,260",64.6,20191203,64.6,64.9,0.0,0.2,2881A,富邦特,64.9
21,60,"130,044","8,424,538",64.8,20191202,64.6,64.8,0.0,0.0,2881A,富邦特,64.6
22,39,"87,925","5,683,453",64.8,20191129,64.5,64.8,0.0,0.0,2881A,富邦特,64.6
23,68,"128,300","8,298,548",64.8,20191128,64.6,64.8,0.0,0.0,2881A,富邦特,64.6
24,65,"213,747","13,865,606",64.8,20191127,64.6,64.9,0.0,0.1,2881A,富邦特,64.9
25,11,"8,235","533,857",64.9,20191126,64.8,64.9,0.0,0.0,2881A,富邦特,64.8
26,49,"84,083","5,455,959",64.9,20191125,64.8,64.9,0.0,0.0,2881A,富邦特,64.9
27,47,"35,482","2,301,988",64.9,20191122,64.8,64.9,0.0,0.0,2881A,富邦特,64.9
28,47,"44,492","2,883,078",64.9,20191121,64.7,64.9,0.0,0.1,2881A,富邦特,64.8
29,49,"96,592","6,262,398",64.8,20191120,64.8,64.9,0.0,0.1,2881A,富邦特,64.9
30,49,"101,831","6,608,046",64.9,20191119,64.8,64.9,0.0,0.0,2881A,富邦特,64.9
31,43,"132,384","8,581,581",64.9,20191118,64.8,64.9,0.0,0.0,2881A,富邦特,64.8
32,11,"19,132","1,239,853",64.9,20191115,64.8,64.9,0.0,0.0,2881A,富邦特,64.8
33,17,"78,100","5,061,288",64.9,20191114,64.8,64.9,0.0,0.0,2881A,富邦特,64.8
34,45,"230,592","14,949,759",64.9,20191113,64.8,64.9,0.0,0.1,2881A,富邦特,64.9
35,29,"26,100","1,693,679",64.8,20191112,64.8,64.9,0.0,0.2,2881A,富邦特,64.9
36,46,"197,158","12,795,751",65.0,20191111,64.8,65.0,0.0,0.0,2881A,富邦特,64.9
37,45,"151,143","9,809,063",65.0,20191108,64.8,65.0,0.0,0.0,2881A,富邦特,65.0
38,37,"57,143","3,710,877",65.0,20191107,64.8,65.0,0.0,0.0,2881A,富邦特,64.8
39,48,"175,288","11,368,101",65.0,20191106,64.8,65.0,0.0,0.1,2881A,富邦特,64.8
40,31,"141,035","9,139,267",64.9,20191105,64.8,64.9,0.0,0.0,2881A,富邦特,64.8
41,49,"146,017","9,473,996",64.9,20191104,64.8,64.9,0.0,0.0,2881A,富邦特,64.9
42,30,"67,428","4,374,732",64.9,20191101,64.8,64.9,0.0,0.1,2881A,富邦特,64.9
43,36,"54,056","3,511,428",65.0,20191031,64.9,65.0,0.0,0.0,2881A,富邦特,64.9
44,38,"43,761","2,839,634",65.0,20191030,64.8,65.0,0.0,0.1,2881A,富邦特,64.8
45,58,"234,452","15,228,042",64.9,20191029,64.9,65.0,0.0,0.1,2881A,富邦特,65.0
46,58,"161,930","10,517,166",65.0,20191028,64.8,65.0,0.0,0.0,2881A,富邦特,65.0
47,45,"259,101","16,840,244",65.0,20191025,64.9,65.1,0.0,0.0,2881A,富邦特,65.0
48,27,"101,365","6,588,651",65.0,20191024,65.0,65.0,0.0,0.0,2881A,富邦特,65.0
49,26,"116,121","7,547,439",65.0,20191023,64.9,65.0,0.0,0.0,2881A,富邦特,65.0
50,20,"209,120","13,591,988",65.0,20191022,64.8,65.0,0.0,0.0,2881A,富邦特,64.9
51,34,"253,280","16,461,243",65.0,20191021,64.8,65.1,0.0,0.0,2881A,富邦特,65.0
52,33,"274,228","17,840,920",65.0,20191018,64.9,65.1,0.0,0.1,2881A,富邦特,65.0
53,26,"210,297","13,680,205",65.1,20191017,65.0,65.1,0.0,0.1,2881A,富邦特,65.1
54,21,"161,040","10,482,900",65.0,20191016,65.0,65.1,0.0,0.1,2881A,富邦特,65.1
55,27,"24,339","1,581,965",65.1,20191015,64.9,65.1,0.0,0.0,2881A,富邦特,65.0
56,70,"68,821","4,478,816",65.1,20191014,65.0,65.1,0.0,0.0,2881A,富邦特,65.1
57,52,"51,198","3,327,709",65.1,20191009,64.8,65.1,0.0,0.1,2881A,富邦特,65.0
58,12,"16,079","1,044,026",65.0,20191008,64.9,65.0,0.0,0.1,2881A,富邦特,64.9
59,48,"82,564","5,343,887",64.9,20191007,64.7,64.9,0.0,0.2,2881A,富邦特,64.7
60,23,"23,396","1,511,441",64.7,20191004,64.5,64.7,0.0,0.1,2881A,富邦特,64.5
61,61,"106,781","6,897,850",64.6,20191003,64.5,64.6,0.0,0.0,2881A,富邦特,64.6
62,42,"65,490","4,223,606",64.6,20191002,64.4,64.6,0.0,0.1,2881A,富邦特,64.5
63,42,"45,126","2,908,101",64.5,20191001,64.4,64.5,0.0,0.0,2881A,富邦特,64.4
64,55,"107,377","6,922,815",64.5,20190927,64.4,64.5,0.0,0.0,2881A,富邦特,64.5
65,13,"10,607","683,328",64.5,20190926,64.4,64.5,0.0,0.2,2881A,富邦特,64.4
66,59,"245,702","15,835,696",64.3,20190925,64.3,64.5,0.0,0.2,2881A,富邦特,64.4
67,25,"49,308","3,179,103",64.5,20190924,64.4,64.5,0.0,0.0,2881A,富邦特,64.5
68,43,"192,544","12,418,129",64.5,20190923,64.4,64.5,0.0,0.0,2881A,富邦特,64.5
69,92,"236,865","15,277,702",64.5,20190920,64.5,64.5,0.0,0.0,2881A,富邦特,64.5
70,101,"294,299","18,981,422",64.5,20190919,64.4,64.5,0.0,0.0,2881A,富邦特,64.5
71,97,"212,857","13,728,229",64.5,20190918,64.4,64.5,0.0,0.0,2881A,富邦特,64.5
72,45,"208,259","13,433,579",64.5,20190917,64.4,64.6,0.0,0.0,2881A,富邦特,64.5
73,31,"79,660","5,136,968",64.5,20190916,64.4,64.5,0.0,0.0,2881A,富邦特,64.4
74,49,"184,800","11,913,216",64.5,20190912,64.4,64.5,0.0,0.1,2881A,富邦特,64.4
75,40,"193,546","12,480,952",64.4,20190911,64.4,64.5,0.0,0.1,2881A,富邦特,64.5
76,39,"164,762","10,629,048",64.5,20190910,64.4,64.6,0.0,0.0,2881A,富邦特,64.5
77,65,"201,618","12,984,174",64.5,20190909,64.4,64.5,0.0,0.1,2881A,富邦特,64.4
78,82,"330,080","21,260,624",64.4,20190906,64.4,64.5,0.0,0.1,2881A,富邦特,64.5
79,32,"147,199","9,490,513",64.5,20190905,64.4,64.5,0.0,0.0,2881A,富邦特,64.5
80,52,"182,369","11,762,799",64.5,20190904,64.5,64.5,0.0,0.0,2881A,富邦特,64.5
81,59,"288,129","18,555,706",64.5,20190903,64.4,64.5,0.0,0.1,2881A,富邦特,64.4
82,58,"172,806","11,128,524",64.4,20190902,64.3,64.5,0.0,0.0,2881A,富邦特,64.4
83,37,"223,544","14,396,076",64.4,20190830,64.3,64.4,0.0,0.0,2881A,富邦特,64.4
84,32,"210,761","13,571,229",64.4,20190829,64.3,64.4,0.0,0.0,2881A,富邦特,64.4
85,126,"341,757","22,007,598",64.4,20190828,64.3,64.5,0.0,0.0,2881A,富邦特,64.4
86,95,"313,693","20,170,556",64.4,20190827,64.2,64.4,0.0,0.1,2881A,富邦特,64.3
87,79,"241,200","15,510,660",64.3,20190826,64.2,64.4,0.0,0.1,2881A,富邦特,64.3
88,273,"564,805","36,331,240",64.4,20190823,64.2,64.4,0.0,0.1,2881A,富邦特,64.3
89,247,"876,693","56,377,755",64.3,20190822,64.1,64.5,0.0,0.2,2881A,富邦特,64.2
90,407,"930,417","59,597,188",64.1,20190821,63.9,64.3,0.0,0.0,2881A,富邦特,64.0
91,223,"881,343","58,005,632",65.9,20190820,65.7,65.9,0.0,0.0,2881A,富邦特,65.9
92,170,"638,251","42,014,162",65.9,20190819,65.8,65.9,0.0,0.1,2881A,富邦特,65.8
93,122,"880,186","57,987,217",65.8,20190816,65.7,65.9,0.0,0.1,2881A,富邦特,65.9
94,70,"183,891","12,110,537",65.9,20190815,65.7,65.9,0.0,0.0,2881A,富邦特,65.9
95,77,"262,254","17,291,313",65.9,20190814,65.9,66.0,0.0,0.0,2881A,富邦特,65.9
96,97,"225,359","14,843,546",65.9,20190813,65.8,66.0,0.0,0.1,2881A,富邦特,65.8
97,95,"164,174","10,803,426",65.8,20190812,65.7,65.9,0.0,0.1,2881A,富邦特,65.7
