,成交筆數,成交股數,成交金額,收盤價,日期,最低價,最高價,本益比,漲跌價差,證券代號,證券名稱,開盤價
0,17,"36,301","2,399,604",66.20,20191231,66.10,66.20,0.00,0.00,2891B,中信金乙特,66.10
1,9,130,"8,523",--,20191230,--,--,0.0,0.0,2891B,中信金乙特,--
2,23,"150,364","9,938,911",66.10,20191227,66.10,66.10,0.0,0.1,2891B,中信金乙特,66.10
3,16,"155,051","10,262,338",66.00,20191226,65.80,66.20,0.0,0.1,2891B,中信金乙特,66.20
4,17,"27,199","1,797,734",66.10,20191225,66.10,66.10,0.0,0.0,2891B,中信金乙特,66.10
5,1,1,65,--,20191224,--,--,0.0,0.0,2891B,中信金乙特,--
6,18,"43,482","2,873,963",66.10,20191223,66.10,66.10,0.0,0.0,2891B,中信金乙特,66.10
7,21,"50,403","3,326,575",66.10,20191220,66.00,66.10,0.0,0.1,2891B,中信金乙特,66.00
8,21,"62,765","4,136,180",66.00,20191219,65.90,66.00,0.0,0.1,2891B,中信金乙特,65.90
9,20,"51,442","3,384,894",65.90,20191218,65.80,65.90,0.0,0.2,2891B,中信金乙特,65.80
10,15,"8,103","531,111",65.70,20191217,65.60,65.70,0.0,0.0,2891B,中信金乙特,65.60
11,17,"11,611","761,791",65.70,20191216,65.60,65.70,0.0,0.0,2891B,中信金乙特,65.60
12,13,"14,014","919,310",65.70,20191213,65.60,65.80,0.0,0.1,2891B,中信金乙特,65.60
13,19,"86,266","5,667,693",65.80,20191212,65.70,65.80,0.0,0.2,2891B,中信金乙特,65.70
14,7,"2,134","139,934",65.60,20191211,65.60,65.60,0.0,0.1,2891B,中信金乙特,65.60
15,10,"6,215","407,837",65.70,20191210,65.70,65.70,0.0,0.0,2891B,中信金乙特,65.70
16,33,"54,034","3,544,720",65.70,20191209,65.60,65.70,0.0,0.1,2891B,中信金乙特,65.60
17,24,"101,191","6,637,651",65.60,20191206,65.60,65.60,0.0,0.0,2891B,中信金乙特,65.60
18,5,"1,684","110,196",65.60,20191205,65.60,65.60,0.0,0.0,2891B,中信金乙特,65.60
19,21,"101,914","6,685,457",65.60,20191204,65.50,65.60,0.0,0.0,2891B,中信金乙特,65.50
20,6,"2,333","152,842",65.60,20191203,65.50,65.60,0.0,0.0,2891B,中信金乙特,65.50
21,18,"38,587","2,527,372",65.60,20191202,65.50,65.60,0.0,0.0,2891B,中信金乙特,65.50
22,17,"202,395","13,256,850",65.60,20191129,65.50,65.60,0.0,0.0,2891B,中信金乙特,65.50
23,20,"115,738","7,589,463",65.60,20191128,65.40,65.60,0.0,0.0,2891B,中信金乙特,65.40
24,15,"11,487","752,496",65.60,20191127,65.50,65.60,0.0,0.0,2891B,中信金乙特,65.50
25,13,"3,864","253,190",65.60,20191126,65.50,65.60,0.0,0.0,2891B,中信金乙特,65.50
26,19,"51,935","3,402,240",65.60,20191125,65.50,65.60,0.0,0.0,2891B,中信金乙特,65.50
27,13,"106,263","6,960,698",65.60,20191122,65.50,65.60,0.0,0.0,2891B,中信金乙特,65.60
28,19,"104,809","6,874,505",65.60,20191121,65.40,65.60,0.0,0.0,2891B,中信金乙特,65.40
29,10,"14,291","934,972",65.60,20191120,65.40,65.60,0.0,0.0,2891B,中信金乙特,65.40
30,12,"105,689","6,922,521",65.60,20191119,65.50,65.60,0.0,0.0,2891B,中信金乙特,65.50
31,17,"130,300","8,531,855",65.60,20191118,65.40,65.60,0.0,0.0,2891B,中信金乙特,65.50
32,12,"4,403","287,832",65.60,20191115,65.30,65.60,0.0,0.0,2891B,中信金乙特,65.30
33,10,"11,425","748,349",65.60,20191114,65.50,65.60,0.0,0.1,2891B,中信金乙特,65.50
34,57,"162,016","10,610,740",65.50,20191113,65.40,65.50,0.0,0.0,2891B,中信金乙特,65.50
35,9,"1,517","99,154",65.50,20191112,65.50,65.50,0.0,0.0,2891B,中信金乙特,65.50
36,28,"112,342","7,354,762",65.50,20191111,65.40,65.60,0.0,0.0,2891B,中信金乙特,65.50
37,13,"22,996","1,505,436",65.50,20191108,65.30,65.50,0.0,0.0,2891B,中信金乙特,65.50
38,25,"83,367","5,458,662",65.50,20191107,65.40,65.50,0.0,0.0,2891B,中信金乙特,65.50
39,61,"373,155","24,421,985",65.50,20191106,65.40,65.50,0.0,0.1,2891B,中信金乙特,65.40
40,23,"46,112","3,014,186",65.40,20191105,65.30,65.40,0.0,0.0,2891B,中信金乙特,65.30
41,60,"555,832","36,351,157",65.40,20191104,65.40,65.40,0.0,0.1,2891B,中信金乙特,65.40
42,63,"280,801","18,361,500",65.50,20191101,65.30,65.50,0.0,0.1,2891B,中信金乙特,65.30
43,44,"220,833","14,420,345",65.40,20191031,65.30,65.40,0.0,0.0,2891B,中信金乙特,65.30
