,成交筆數,成交股數,成交金額,收盤價,日期,最低價,最高價,本益比,漲跌價差,證券代號,證券名稱,開盤價
0,2,"2,000","35,800",17.90,20191119,17.90,17.90,0.00,0.01,01003T,兆豐新光R1,17.90
1,8,"14,902","263,838",17.89,20191118,17.51,17.90,0.0,0.09,01003T,兆豐新光R1,17.51
2,4,"6,000","106,300",17.80,20191115,17.70,17.80,0.0,0.04,01003T,兆豐新光R1,17.70
3,5,"8,000","142,200",17.76,20191114,17.76,17.80,0.0,0.01,01003T,兆豐新光R1,17.76
4,4,"14,000","248,590",17.75,20191113,17.75,17.78,0.0,0.01,01003T,兆豐新光R1,17.75
5,7,"20,000","355,940",17.74,20191112,17.74,17.80,0.0,0.01,01003T,兆豐新光R1,17.80
6,24,"513,000","9,664,360",17.75,20191111,17.56,19.00,0.0,0.19,01003T,兆豐新光R1,17.70
7,2,"3,000","52,660",17.56,20191108,17.55,17.56,0.0,0.01,01003T,兆豐新光R1,17.55
8,5,"4,635","81,449",17.55,20191107,17.55,17.56,0.0,0.0,01003T,兆豐新光R1,17.56
9,1,"1,000","17,550",17.55,20191106,17.55,17.55,0.0,0.05,01003T,兆豐新光R1,17.55
10,3,"2,924","52,648",17.50,20191105,17.50,17.50,0.0,0.03,01003T,兆豐新光R1,17.50
11,18,"296,000","5,235,870",17.47,20191104,17.40,17.70,0.0,0.14,01003T,兆豐新光R1,17.50
12,18,"80,182","1,389,605",17.33,20191101,17.31,17.40,0.0,0.08,01003T,兆豐新光R1,17.32
13,5,"26,000","452,660",17.41,20191031,17.41,17.41,0.0,0.01,01003T,兆豐新光R1,17.41
14,3,"5,000","86,900",17.40,20191030,17.30,17.40,0.0,0.01,01003T,兆豐新光R1,17.30
15,2,"2,000","34,820",17.41,20191029,17.41,17.41,0.0,0.01,01003T,兆豐新光R1,17.41
16,8,"16,000","279,090",17.40,20191028,17.40,17.45,0.0,0.05,01003T,兆豐新光R1,17.45
17,3,"3,920","69,738",17.45,20191025,17.45,17.45,0.0,0.0,01003T,兆豐新光R1,17.45
18,2,"10,000","174,500",17.45,20191024,17.45,17.45,0.0,0.01,01003T,兆豐新光R1,17.45
19,5,"9,000","157,220",17.46,20191023,17.46,17.47,0.0,0.0,01003T,兆豐新光R1,17.47
20,19,"60,000","1,046,270",17.46,20191022,17.00,17.70,0.0,0.22,01003T,兆豐新光R1,17.70
21,1,"2,000","35,360",17.68,20191021,17.68,17.68,0.0,0.02,01003T,兆豐新光R1,17.68
22,1,"1,000","17,700",17.70,20191018,17.70,17.70,0.0,0.05,01003T,兆豐新光R1,17.70
23,3,"5,000","88,250",17.65,20191017,17.65,17.65,0.0,0.1,01003T,兆豐新光R1,17.65
24,12,"99,000","1,755,010",17.55,20191016,17.48,17.80,0.0,0.13,01003T,兆豐新光R1,17.48
25,18,"129,952","2,298,344",17.42,20191015,17.40,17.80,0.0,0.03,01003T,兆豐新光R1,17.40
26,3,"32,000","559,890",17.39,20191014,17.39,17.50,0.0,0.02,01003T,兆豐新光R1,17.50
27,10,"46,000","804,530",17.37,20191009,17.37,17.50,0.0,0.02,01003T,兆豐新光R1,17.42
28,3,"4,000","69,400",17.35,20191008,17.35,17.35,0.0,0.0,01003T,兆豐新光R1,17.35
29,1,"1,000","17,350",17.35,20191007,17.35,17.35,0.0,0.01,01003T,兆豐新光R1,17.35
30,9,"19,100","331,350",17.34,20191004,17.34,17.34,0.0,0.0,01003T,兆豐新光R1,17.34
31,0,0,0,--,20191003,--,--,0.0,0.0,01003T,兆豐新光R1,--
32,13,"93,000","1,612,150",17.31,20191002,17.31,17.35,0.0,0.0,01003T,兆豐新光R1,17.31
33,23,"171,992","2,988,179",17.31,20191001,17.30,17.94,0.0,0.06,01003T,兆豐新光R1,17.94
34,33,"153,000","2,674,230",17.25,20190927,17.22,17.55,0.0,0.03,01003T,兆豐新光R1,17.22
35,31,"239,024","4,132,738",17.22,20190926,17.20,17.45,0.0,0.01,01003T,兆豐新光R1,17.21
36,10,"97,001","1,694,507",17.21,20190925,17.21,17.55,0.0,0.04,01003T,兆豐新光R1,17.40
37,12,"89,000","1,549,310",17.17,20190924,17.17,17.50,0.0,0.04,01003T,兆豐新光R1,17.25
38,24,"132,000","2,298,770",17.13,20190923,16.98,17.52,0.0,0.24,01003T,兆豐新光R1,17.30
39,14,"111,000","1,925,010",16.89,20190920,16.89,17.40,0.0,0.02,01003T,兆豐新光R1,17.28
40,13,"115,000","1,987,590",16.87,20190919,16.83,17.35,0.0,0.11,01003T,兆豐新光R1,17.24
41,5,"6,000","102,750",16.98,20190918,16.96,17.28,0.0,0.02,01003T,兆豐新光R1,16.96
