,成交筆數,成交股數,成交金額,收盤價,日期,最低價,最高價,本益比,漲跌價差,證券代號,證券名稱,開盤價
0,19,"50,000","802,800",16.00,20191231,16.00,16.08,0.00,0.10,01001T,土銀富邦R1,16.08
1,6,"1,132,000","18,202,780",16.10,20191230,16.10,16.10,0.0,0.02,01001T,土銀富邦R1,16.10
2,5,"5,000","80,420",16.08,20191227,16.08,16.09,0.0,0.0,01001T,土銀富邦R1,16.09
3,5,"6,000","96,710",16.08,20191226,16.08,16.15,0.0,0.07,01001T,土銀富邦R1,16.15
4,14,"214,000","3,457,420",16.15,20191225,16.15,16.18,0.0,0.03,01001T,土銀富邦R1,16.15
5,11,"43,000","694,550",16.12,20191224,16.12,16.16,0.0,0.03,01001T,土銀富邦R1,16.16
6,26,"97,000","1,566,300",16.15,20191223,16.10,16.16,0.0,0.0,01001T,土銀富邦R1,16.15
7,0,0,0,--,20191220,--,--,0.0,0.0,01001T,土銀富邦R1,--
8,8,"17,000","274,720",16.16,20191219,16.16,16.16,0.0,0.0,01001T,土銀富邦R1,16.16
9,12,"62,000","1,002,320",16.16,20191218,16.16,16.18,0.0,0.02,01001T,土銀富邦R1,16.18
10,10,"23,000","372,890",16.18,20191217,16.17,16.26,0.0,0.08,01001T,土銀富邦R1,16.26
11,4,"4,000","65,050",16.26,20191216,16.26,16.27,0.0,0.01,01001T,土銀富邦R1,16.27
12,11,"121,000","1,968,970",16.27,20191213,16.27,16.28,0.0,0.02,01001T,土銀富邦R1,16.27
13,14,"206,050","3,354,789",16.29,20191212,16.28,16.29,0.0,0.02,01001T,土銀富邦R1,16.28
14,22,"250,000","4,067,740",16.27,20191211,16.27,16.28,0.0,0.0,01001T,土銀富邦R1,16.27
15,9,"129,000","2,098,550",16.27,20191210,16.26,16.27,0.0,0.02,01001T,土銀富邦R1,16.26
16,15,"109,000","1,771,620",16.25,20191209,16.24,16.26,0.0,0.0,01001T,土銀富邦R1,16.25
17,3,"3,000","48,750",16.25,20191206,16.25,16.25,0.0,0.0,01001T,土銀富邦R1,16.25
18,2,"6,000","97,470",16.25,20191205,16.24,16.25,0.0,0.02,01001T,土銀富邦R1,16.24
19,11,"94,000","1,527,610",16.27,20191204,16.25,16.27,0.0,0.03,01001T,土銀富邦R1,16.25
20,16,"169,000","2,743,870",16.24,20191203,16.21,16.24,0.0,0.01,01001T,土銀富邦R1,16.22
21,7,"34,000","552,130",16.23,20191202,16.23,16.24,0.0,0.03,01001T,土銀富邦R1,16.23
22,11,"25,000","406,370",16.26,20191129,16.25,16.26,0.0,0.01,01001T,土銀富邦R1,16.26
23,11,"33,000","536,110",16.25,20191128,16.23,16.25,0.0,0.01,01001T,土銀富邦R1,16.23
24,13,"34,000","551,730",16.24,20191127,16.22,16.24,0.0,0.0,01001T,土銀富邦R1,16.22
