,成交筆數,成交股數,成交金額,收盤價,日期,最低價,最高價,本益比,漲跌價差,證券代號,證券名稱,開盤價
0,27,"215,000","2,239,510",10.43,20191231,10.39,10.43,0.00,0.04,00656R,國泰中國A50反1,10.40
1,51,"198,000","2,061,580",10.39,20191230,10.38,10.55,0.0,0.09,00656R,國泰中國A50反1,10.51
2,55,"209,000","2,184,120",10.48,20191227,10.43,10.53,0.0,0.12,00656R,國泰中國A50反1,10.53
3,5,"105,000","1,113,000",10.6,20191226,10.58,10.64,0.0,0.02,00656R,國泰中國A50反1,10.64
4,23,"229,000","2,433,960",10.62,20191225,10.6,10.65,0.0,0.01,00656R,國泰中國A50反1,10.6
5,34,"224,000","2,378,080",10.61,20191224,10.6,10.68,0.0,0.03,00656R,國泰中國A50反1,10.61
6,42,"242,000","2,553,690",10.58,20191223,10.48,10.58,0.0,0.06,00656R,國泰中國A50反1,10.48
7,33,"168,000","1,762,250",10.52,20191220,10.47,10.52,0.0,0.0,00656R,國泰中國A50反1,10.52
8,14,"47,000","493,520",10.52,20191219,10.48,10.52,0.0,0.05,00656R,國泰中國A50反1,10.49
9,31,"161,000","1,686,660",10.47,20191218,10.45,10.5,0.0,0.02,00656R,國泰中國A50反1,10.5
10,106,"495,000","5,211,660",10.45,20191217,10.45,10.63,0.0,0.22,00656R,國泰中國A50反1,10.61
11,19,"168,000","1,787,420",10.67,20191216,10.61,10.68,0.0,0.01,00656R,國泰中國A50反1,10.61
12,48,"233,000","2,489,660",10.66,20191213,10.65,10.73,0.0,0.18,00656R,國泰中國A50反1,10.73
13,20,"76,000","822,520",10.84,20191212,10.8,10.84,0.0,0.01,00656R,國泰中國A50反1,10.84
14,10,"44,000","476,610",10.85,20191211,10.81,10.87,0.0,0.02,00656R,國泰中國A50反1,10.81
15,4,"80,000","871,500",10.87,20191210,10.87,10.9,0.0,0.0,00656R,國泰中國A50反1,10.9
16,18,"53,000","574,580",10.87,20191209,10.8,10.87,0.0,0.01,00656R,國泰中國A50反1,10.84
17,20,"156,000","1,694,240",10.86,20191206,10.83,10.88,0.0,0.07,00656R,國泰中國A50反1,10.88
18,16,"87,000","949,780",10.93,20191205,10.88,10.93,0.0,0.02,00656R,國泰中國A50反1,10.89
19,18,"90,000","990,590",10.95,20191204,10.95,11.03,0.0,0.01,00656R,國泰中國A50反1,11.01
20,38,"159,000","1,750,470",10.96,20191203,10.96,11.05,0.0,0.04,00656R,國泰中國A50反1,11.04
21,36,"392,000","4,305,580",11.0,20191202,10.96,11.0,0.0,0.06,00656R,國泰中國A50反1,10.99
22,106,"396,000","4,353,690",11.06,20191129,10.89,11.06,0.0,0.18,00656R,國泰中國A50反1,10.9
23,29,"113,000","1,225,210",10.88,20191128,10.78,10.88,0.0,0.06,00656R,國泰中國A50反1,10.81
24,23,"145,000","1,567,700",10.82,20191127,10.79,10.86,0.0,0.02,00656R,國泰中國A50反1,10.8
25,37,"243,000","2,616,960",10.8,20191126,10.75,10.8,0.0,0.05,00656R,國泰中國A50反1,10.78
26,44,"159,000","1,729,690",10.85,20191125,10.84,10.91,0.0,0.02,00656R,國泰中國A50反1,10.89
27,58,"259,000","2,815,240",10.87,20191122,10.76,10.9,0.0,0.04,00656R,國泰中國A50反1,10.79
28,68,"594,000","6,423,390",10.83,20191121,10.78,10.86,0.0,0.11,00656R,國泰中國A50反1,10.79
29,17,"103,000","1,101,180",10.72,20191120,10.66,10.72,0.0,0.06,00656R,國泰中國A50反1,10.66
30,31,"263,000","2,810,040",10.66,20191119,10.62,10.7,0.0,0.05,00656R,國泰中國A50反1,10.7
31,30,"159,000","1,709,140",10.71,20191118,10.7,10.8,0.0,0.06,00656R,國泰中國A50反1,10.76
32,13,"27,000","289,930",10.77,20191115,10.72,10.78,0.0,0.04,00656R,國泰中國A50反1,10.78
33,32,"237,000","2,541,980",10.73,20191114,10.7,10.77,0.0,0.01,00656R,國泰中國A50反1,10.74
34,39,"222,000","2,386,090",10.74,20191113,10.72,10.78,0.0,0.02,00656R,國泰中國A50反1,10.74
35,68,"381,000","4,084,530",10.72,20191112,10.62,10.77,0.0,0.07,00656R,國泰中國A50反1,10.65
36,111,"906,000","9,600,020",10.65,20191111,10.52,10.66,0.0,0.16,00656R,國泰中國A50反1,10.52
37,18,"144,000","1,504,660",10.49,20191108,10.43,10.5,0.0,0.02,00656R,國泰中國A50反1,10.49
38,44,"409,000","4,298,410",10.51,20191107,10.47,10.52,0.0,0.04,00656R,國泰中國A50反1,10.49
39,42,"195,000","2,036,410",10.47,20191106,10.43,10.48,0.0,0.08,00656R,國泰中國A50反1,10.45
40,144,"1,317,000","13,701,310",10.39,20191105,10.34,10.53,0.0,0.13,00656R,國泰中國A50反1,10.45
41,92,"520,000","5,476,390",10.52,20191104,10.5,10.56,0.0,0.09,00656R,國泰中國A50反1,10.56
42,68,"474,000","5,059,340",10.61,20191101,10.61,10.81,0.0,0.16,00656R,國泰中國A50反1,10.81
