,成交筆數,成交股數,成交金額,收盤價,日期,最低價,最高價,本益比,漲跌價差,證券代號,證券名稱,開盤價
0,"2,296","3,832,354","119,901,343",31.00,20191231,31.00,31.70,12.06,1.00,3605,宏致,31.60
1,"6,226","11,595,799","375,753,251",32.0,20191230,31.75,33.4,12.45,0.45,3605,宏致,33.0
2,"4,585","9,729,626","304,643,497",32.45,20191227,29.65,32.5,12.63,2.9,3605,宏致,29.65
3,"1,705","3,724,484","111,794,495",29.55,20191226,29.55,30.4,11.5,0.05,3605,宏致,29.95
4,542,"1,053,986","31,045,585",29.6,20191225,29.05,29.65,11.52,0.6,3605,宏致,29.05
5,491,"887,236","25,827,006",29.0,20191224,29.0,29.5,11.28,0.3,3605,宏致,29.3
6,950,"1,820,027","54,181,088",29.3,20191223,29.3,30.1,11.4,0.25,3605,宏致,29.7
7,846,"1,412,171","41,897,794",29.55,20191220,29.45,29.9,11.5,0.15,3605,宏致,29.55
8,649,"1,076,235","31,671,259",29.4,20191219,29.25,29.65,11.44,0.3,3605,宏致,29.35
9,376,"674,001","19,597,329",29.1,20191218,28.95,29.3,11.32,0.15,3605,宏致,29.15
10,604,"1,383,684","40,363,460",28.95,20191217,28.85,29.45,11.26,0.0,3605,宏致,28.95
11,405,"817,545","23,683,841",28.95,20191216,28.7,29.15,11.26,0.05,3605,宏致,28.7
12,851,"1,735,259","50,328,183",28.9,20191213,28.65,29.5,11.25,0.3,3605,宏致,29.3
13,"1,154","2,089,920","61,456,357",29.2,20191212,29.05,29.7,11.36,0.45,3605,宏致,29.5
14,"3,564","7,529,231","225,878,393",29.65,20191211,29.55,30.5,11.54,0.5,3605,宏致,29.9
15,394,"906,530","26,424,275",29.15,20191210,29.0,29.35,11.34,0.0,3605,宏致,29.35
16,549,"997,640","29,212,185",29.15,20191209,29.0,29.65,11.34,0.15,3605,宏致,29.5
17,"2,089","4,039,392","119,334,284",29.3,20191206,29.15,29.75,11.4,0.05,3605,宏致,29.35
18,"1,139","2,101,507","60,791,876",29.25,20191205,28.35,29.3,11.38,1.2,3605,宏致,28.35
19,436,"863,299","24,267,916",28.05,20191204,27.7,28.4,10.91,0.0,3605,宏致,27.9
20,510,"873,062","24,392,645",28.05,20191203,27.45,28.15,10.91,0.25,3605,宏致,27.45
21,"1,348","2,422,671","67,914,569",27.8,20191202,27.2,29.0,10.82,1.05,3605,宏致,28.85
22,"2,345","5,159,636","151,672,312",28.85,20191129,28.65,30.0,11.23,0.75,3605,宏致,29.7
23,"1,025","2,129,245","62,801,814",29.6,20191128,29.1,29.75,11.52,0.45,3605,宏致,29.35
24,921,"1,572,352","46,125,448",29.15,20191127,29.1,29.6,11.34,0.1,3605,宏致,29.35
25,"1,996","4,182,400","123,534,199",29.25,20191126,29.25,29.95,11.38,0.55,3605,宏致,29.95
26,"2,239","4,897,728","144,988,905",29.8,20191125,29.05,30.0,11.6,0.9,3605,宏致,29.3
27,875,"1,494,000","42,933,850",28.9,20191122,28.35,29.15,11.25,0.35,3605,宏致,28.7
28,672,"1,186,500","33,813,225",28.55,20191121,28.25,28.8,11.11,0.25,3605,宏致,28.8
