,成交筆數,成交股數,成交金額,收盤價,日期,最低價,最高價,本益比,漲跌價差,證券代號,證券名稱,開盤價
0,3,"51,000","369,870",7.37,20191231,7.25,7.37,0.00,0.02,00625K,富邦上証+R,7.25
1,2,"50,000","369,500",7.39,20191230,7.39,7.39,0.0,0.06,00625K,富邦上証+R,7.39
2,2,"50,000","366,500",7.33,20191227,7.33,7.33,0.0,0.11,00625K,富邦上証+R,7.33
3,2,"50,000","361,000",7.22,20191226,7.22,7.22,0.0,0.02,00625K,富邦上証+R,7.22
4,2,"50,000","360,000",7.2,20191225,7.2,7.2,0.0,0.02,00625K,富邦上証+R,7.2
5,2,"50,000","359,000",7.18,20191224,7.18,7.18,0.0,0.06,00625K,富邦上証+R,7.18
6,2,"50,000","362,000",7.24,20191223,7.24,7.24,0.0,0.05,00625K,富邦上証+R,7.24
7,2,"50,000","364,500",7.29,20191220,7.29,7.29,0.0,0.03,00625K,富邦上証+R,7.29
8,2,"50,000","363,000",7.26,20191219,7.26,7.26,0.0,0.0,00625K,富邦上証+R,7.26
9,2,"50,000","363,000",7.26,20191218,7.26,7.26,0.0,0.03,00625K,富邦上証+R,7.26
10,2,"50,000","361,500",7.23,20191217,7.23,7.23,0.0,0.13,00625K,富邦上証+R,7.23
11,2,"50,000","355,000",7.1,20191216,7.1,7.1,0.0,0.08,00625K,富邦上証+R,7.1
12,7,"50,000","359,290",7.18,20191213,7.18,7.2,0.0,0.09,00625K,富邦上証+R,7.2
13,2,"50,000","354,500",7.09,20191212,7.09,7.09,0.0,0.01,00625K,富邦上証+R,7.09
14,13,"52,000","375,200",7.1,20191211,7.1,7.22,0.0,0.0,00625K,富邦上証+R,7.22
15,2,"50,000","355,000",7.1,20191210,7.1,7.1,0.0,0.01,00625K,富邦上証+R,7.1
16,2,"50,000","354,500",7.09,20191209,7.09,7.09,0.0,0.01,00625K,富邦上証+R,7.09
17,2,"50,000","354,000",7.08,20191206,7.08,7.08,0.0,0.0,00625K,富邦上証+R,7.08
18,2,"50,000","354,000",7.08,20191205,7.08,7.08,0.0,0.08,00625K,富邦上証+R,7.08
19,6,"55,000","385,400",7.0,20191204,7.0,7.08,0.0,0.03,00625K,富邦上証+R,7.08
20,2,"50,000","351,500",7.03,20191203,7.03,7.03,0.0,0.01,00625K,富邦上証+R,7.03
