,成交筆數,成交股數,成交金額,收盤價,日期,最低價,最高價,本益比,漲跌價差,證券代號,證券名稱,開盤價
0,4,"42,000","805,650",19.28,20191231,19.17,19.28,0.00,0.02,00682U,元大美元指數,19.18
1,3,"41,000","787,700",19.30,20191230,19.21,19.30,0.0,0.0,00682U,元大美元指數,19.21
2,4,"42,000","811,420",19.30,20191227,19.30,19.32,0.0,0.05,00682U,元大美元指數,19.32
3,2,"40,000","774,000",19.35,20191226,19.35,19.35,0.0,0.02,00682U,元大美元指數,19.35
4,2,"40,000","774,800",19.37,20191225,19.37,19.37,0.0,0.0,00682U,元大美元指數,19.37
5,2,"40,000","774,800",19.37,20191224,19.37,19.37,0.0,0.01,00682U,元大美元指數,19.37
6,2,"40,000","775,200",19.38,20191223,19.38,19.38,0.0,0.03,00682U,元大美元指數,19.38
7,2,"40,000","776,400",19.41,20191220,19.41,19.41,0.0,0.1,00682U,元大美元指數,19.41
8,2,"40,000","772,400",19.31,20191219,19.31,19.31,0.0,0.08,00682U,元大美元指數,19.31
9,3,"41,000","791,390",19.39,20191218,19.30,19.39,0.0,0.13,00682U,元大美元指數,19.30
10,6,"41,423","797,895",19.26,20191217,19.26,19.35,0.0,0.08,00682U,元大美元指數,19.35
11,4,"42,000","809,000",19.34,20191216,19.26,19.34,0.0,0.12,00682U,元大美元指數,19.26
12,2,"40,000","768,800",19.22,20191213,19.22,19.22,0.0,0.02,00682U,元大美元指數,19.22
13,2,"40,000","769,600",19.24,20191212,19.24,19.24,0.0,0.1,00682U,元大美元指數,19.24
14,3,"41,000","792,920",19.34,20191211,19.32,19.34,0.0,0.01,00682U,元大美元指數,19.32
15,3,"41,000","794,150",19.35,20191210,19.35,19.37,0.0,0.0,00682U,元大美元指數,19.37
16,7,"45,153","873,220",19.35,20191209,19.32,19.35,0.0,0.03,00682U,元大美元指數,19.34
17,2,"40,000","772,800",19.32,20191206,19.32,19.32,0.0,0.0,00682U,元大美元指數,19.32
18,0,0,0,--,20191205,--,--,0.0,0.0,00682U,元大美元指數,--
19,0,0,0,--,20191204,--,--,0.0,0.0,00682U,元大美元指數,--
20,1,"5,000","97,100",19.42,20191203,19.42,19.42,0.0,0.0,00682U,元大美元指數,19.42
21,0,0,0,--,20191202,--,--,0.0,0.0,00682U,元大美元指數,--
22,2,"4,000","78,010",19.51,20191129,19.50,19.51,0.0,0.0,00682U,元大美元指數,19.50
23,1,"2,000","39,020",19.51,20191128,19.51,19.51,0.0,0.01,00682U,元大美元指數,19.51
24,3,"1,175","22,894",19.50,20191127,19.50,19.50,0.0,0.0,00682U,元大美元指數,19.50
25,0,0,0,--,20191126,--,--,0.0,0.0,00682U,元大美元指數,--
26,0,0,0,--,20191125,--,--,0.0,0.0,00682U,元大美元指數,--
27,0,0,0,--,20191122,--,--,0.0,0.0,00682U,元大美元指數,--
28,0,0,0,--,20191121,--,--,0.0,0.0,00682U,元大美元指數,--
29,1,"1,000","19,520",19.52,20191120,19.52,19.52,0.0,0.12,00682U,元大美元指數,19.52
30,1,"1,000","19,400",19.40,20191119,19.40,19.40,0.0,0.11,00682U,元大美元指數,19.40
31,2,"1,152","22,475",19.51,20191118,19.51,19.51,0.0,0.0,00682U,元大美元指數,19.51
32,0,0,0,--,20191115,--,--,0.0,0.0,00682U,元大美元指數,--
33,0,0,0,--,20191114,--,--,0.0,0.0,00682U,元大美元指數,--
34,0,0,0,--,20191113,--,--,0.0,0.0,00682U,元大美元指數,--
35,0,0,0,--,20191112,--,--,0.0,0.0,00682U,元大美元指數,--
36,6,"9,000","175,420",19.49,20191111,19.49,19.50,0.0,0.01,00682U,元大美元指數,19.49
37,3,"2,152","41,962",19.50,20191108,19.50,19.50,0.0,0.03,00682U,元大美元指數,19.50
38,2,"2,000","39,060",19.53,20191107,19.53,19.53,0.0,0.13,00682U,元大美元指數,19.53
39,1,"1,000","19,400",19.40,20191106,19.40,19.40,0.0,0.0,00682U,元大美元指數,19.40
40,0,0,0,--,20191105,--,--,0.0,0.0,00682U,元大美元指數,--
41,0,0,0,--,20191104,--,--,0.0,0.0,00682U,元大美元指數,--
42,0,0,0,--,20191101,--,--,0.0,0.0,00682U,元大美元指數,--
43,0,0,0,--,20191031,--,--,0.0,0.0,00682U,元大美元指數,--
44,2,"2,000","38,780",19.39,20191030,19.39,19.39,0.0,0.0,00682U,元大美元指數,19.39
45,0,0,0,--,20191029,--,--,0.0,0.0,00682U,元大美元指數,--
46,0,0,0,--,20191028,--,--,0.0,0.0,00682U,元大美元指數,--
47,1,"1,000","19,390",19.39,20191025,19.39,19.39,0.0,0.0,00682U,元大美元指數,19.39
48,0,0,0,--,20191024,--,--,0.0,0.0,00682U,元大美元指數,--
49,1,"2,000","38,780",19.39,20191023,19.39,19.39,0.0,0.0,00682U,元大美元指數,19.39
50,0,0,0,--,20191022,--,--,0.0,0.0,00682U,元大美元指數,--
51,4,"3,153","61,158",19.39,20191021,19.39,19.40,0.0,0.06,00682U,元大美元指數,19.40
52,6,"5,309","103,265",19.45,20191018,19.43,19.47,0.0,0.08,00682U,元大美元指數,19.47
53,2,"2,000","39,060",19.53,20191017,19.53,19.53,0.0,0.0,00682U,元大美元指數,19.53
54,0,0,0,--,20191016,--,--,0.0,0.0,00682U,元大美元指數,--
55,0,0,0,--,20191015,--,--,0.0,0.0,00682U,元大美元指數,--
56,0,0,0,--,20191014,--,--,0.0,0.0,00682U,元大美元指數,--
57,1,"1,000","19,660",19.66,20191009,19.66,19.66,0.0,0.07,00682U,元大美元指數,19.66
58,1,"1,000","19,730",19.73,20191008,19.73,19.73,0.0,0.0,00682U,元大美元指數,19.73
59,0,0,0,--,20191007,--,--,0.0,0.0,00682U,元大美元指數,--
60,0,0,0,--,20191004,--,--,0.0,0.0,00682U,元大美元指數,--
61,4,"2,248","44,467",19.77,20191003,19.77,19.77,0.0,0.0,00682U,元大美元指數,19.77
62,0,0,0,--,20191002,--,--,0.0,0.0,00682U,元大美元指數,--
63,4,"3,096","61,186",19.84,20191001,19.74,19.84,0.0,0.15,00682U,元大美元指數,19.74
64,5,"5,000","98,450",19.69,20190927,19.69,19.69,0.0,0.0,00682U,元大美元指數,19.69
65,0,0,0,--,20190926,--,--,0.0,0.0,00682U,元大美元指數,--
66,0,0,0,--,20190925,--,--,0.0,0.0,00682U,元大美元指數,--
67,1,153,"2,988",--,20190924,--,--,0.0,0.0,00682U,元大美元指數,--
68,2,153,"2,984",--,20190923,--,--,0.0,0.0,00682U,元大美元指數,--
69,0,0,0,--,20190920,--,--,0.0,0.0,00682U,元大美元指數,--
70,1,"1,000","19,530",19.53,20190919,19.53,19.53,0.0,0.08,00682U,元大美元指數,19.53
71,2,"2,000","39,190",19.61,20190918,19.58,19.61,0.0,0.0,00682U,元大美元指數,19.58
72,0,0,0,--,20190917,--,--,0.0,0.0,00682U,元大美元指數,--
73,0,0,0,--,20190916,--,--,0.0,0.0,00682U,元大美元指數,--
74,1,212,"4,134",--,20190912,--,--,0.0,0.0,00682U,元大美元指數,--
75,0,0,0,--,20190911,--,--,0.0,0.0,00682U,元大美元指數,--
76,0,0,0,--,20190910,--,--,0.0,0.0,00682U,元大美元指數,--
77,4,"4,000","78,330",19.59,20190909,19.51,19.63,0.0,0.01,00682U,元大美元指數,19.60
78,1,"2,000","39,200",19.60,20190906,19.60,19.60,0.0,0.0,00682U,元大美元指數,19.60
79,0,0,0,--,20190905,--,--,0.0,0.0,00682U,元大美元指數,--
80,0,0,0,--,20190904,--,--,0.0,0.0,00682U,元大美元指數,--
81,5,"6,000","117,800",19.68,20190903,19.60,19.68,0.0,0.1,00682U,元大美元指數,19.60
82,3,"5,000","97,900",19.58,20190902,19.58,19.58,0.0,0.04,00682U,元大美元指數,19.58
83,2,"2,000","39,070",19.54,20190830,19.53,19.54,0.0,0.02,00682U,元大美元指數,19.53
84,3,"3,000","58,680",19.56,20190829,19.56,19.56,0.0,0.05,00682U,元大美元指數,19.56
85,2,"1,628","31,680",19.51,20190828,19.51,19.51,0.0,0.08,00682U,元大美元指數,19.51
86,8,"9,000","174,880",19.43,20190827,19.42,19.47,0.0,0.09,00682U,元大美元指數,19.42
87,1,"1,000","19,520",19.52,20190826,19.52,19.52,0.0,0.01,00682U,元大美元指數,19.52
88,4,"7,000","136,660",19.53,20190823,19.51,19.53,0.0,0.04,00682U,元大美元指數,19.51
