,成交筆數,成交股數,成交金額,收盤價,日期,最低價,最高價,本益比,漲跌價差,證券代號,證券名稱,開盤價
0,840,"4,718,000","171,243,790",36.17,20191231,36.13,36.52,0.00,0.30,00655L,國泰中國A50正2,36.47
1,"2,174","7,410,740","267,305,763",36.47,20191230,35.41,36.59,0.0,0.5,00655L,國泰中國A50正2,35.8
2,"2,337","8,318,000","299,402,640",35.97,20191227,35.45,36.25,0.0,0.79,00655L,國泰中國A50正2,35.57
3,619,"2,067,000","72,687,950",35.18,20191226,34.91,35.35,0.0,0.23,00655L,國泰中國A50正2,34.95
4,719,"2,996,082","104,893,411",34.95,20191225,34.89,35.23,0.0,0.16,00655L,國泰中國A50正2,35.19
5,"1,247","4,264,445","149,329,454",35.11,20191224,34.67,35.23,0.0,0.27,00655L,國泰中國A50正2,35.23
6,"1,264","5,432,395","193,816,554",35.38,20191223,35.37,36.12,0.0,0.58,00655L,國泰中國A50正2,36.07
7,946,"5,129,450","184,917,038",35.96,20191220,35.87,36.24,0.0,0.13,00655L,國泰中國A50正2,35.98
8,"1,002","4,868,250","175,074,370",35.83,20191219,35.82,36.24,0.0,0.4,00655L,國泰中國A50正2,36.14
9,"1,297","6,300,100","228,085,500",36.23,20191218,36.01,36.43,0.0,0.06,00655L,國泰中國A50正2,36.25
10,"3,944","15,218,565","543,077,801",36.29,20191217,35.09,36.29,0.0,1.38,00655L,國泰中國A50正2,35.26
11,"1,017","3,981,000","139,429,450",34.91,20191216,34.84,35.24,0.0,0.07,00655L,國泰中國A50正2,35.2
12,"2,641","13,645,500","475,232,539",34.98,20191213,34.5,35.08,0.0,1.04,00655L,國泰中國A50正2,34.5
13,"1,048","4,023,000","137,405,730",33.94,20191212,33.93,34.41,0.0,0.06,00655L,國泰中國A50正2,34.15
14,519,"2,518,000","85,604,660",34.0,20191211,33.81,34.11,0.0,0.08,00655L,國泰中國A50正2,34.11
15,451,"1,891,000","64,012,450",33.92,20191210,33.65,34.0,0.0,0.04,00655L,國泰中國A50正2,33.75
