,成交筆數,成交股數,成交金額,收盤價,日期,最低價,最高價,本益比,漲跌價差,證券代號,證券名稱,開盤價
0,52,"497,000","11,117,480",22.44,20191231,22.25,22.51,0.00,0.24,00640L,富邦日本正2,22.51
1,61,"519,000","11,782,740",22.68,20191230,22.66,22.77,0.0,0.32,00640L,富邦日本正2,22.75
2,46,"412,000","9,489,670",23.0,20191227,22.94,23.07,0.0,0.25,00640L,富邦日本正2,22.94
3,25,"528,000","12,008,990",22.75,20191226,22.68,22.79,0.0,0.1,00640L,富邦日本正2,22.77
4,25,"404,000","9,143,720",22.65,20191225,22.57,22.7,0.0,0.13,00640L,富邦日本正2,22.7
5,12,"314,000","7,146,800",22.78,20191224,22.76,22.8,0.0,0.02,00640L,富邦日本正2,22.76
6,24,"342,000","7,804,520",22.76,20191223,22.76,22.87,0.0,0.23,00640L,富邦日本正2,22.85
7,33,"483,000","11,083,400",22.99,20191220,22.76,23.02,0.0,0.04,00640L,富邦日本正2,22.87
8,35,"415,000","9,532,730",22.95,20191219,22.87,23.05,0.0,0.04,00640L,富邦日本正2,23.05
9,41,"621,000","14,324,670",22.99,20191218,22.97,23.17,0.0,0.23,00640L,富邦日本正2,23.17
10,16,"391,000","9,056,750",23.22,20191217,23.12,23.22,0.0,0.12,00640L,富邦日本正2,23.13
11,34,"474,000","10,947,900",23.1,20191216,23.01,23.13,0.0,0.07,00640L,富邦日本正2,23.1
12,78,"857,000","19,799,170",23.03,20191213,23.03,23.21,0.0,0.54,00640L,富邦日本正2,23.03
13,13,"343,000","7,719,000",22.49,20191212,22.37,22.51,0.0,0.05,00640L,富邦日本正2,22.37
14,26,"392,500","8,821,850",22.44,20191211,22.4,22.49,0.0,0.2,00640L,富邦日本正2,22.46
15,16,"335,000","7,596,520",22.64,20191210,22.57,22.68,0.0,0.01,00640L,富邦日本正2,22.64
16,34,"395,000","8,917,740",22.63,20191209,22.47,22.63,0.0,0.23,00640L,富邦日本正2,22.5
17,15,"324,000","7,252,100",22.4,20191206,22.33,22.46,0.0,0.0,00640L,富邦日本正2,22.46
18,28,"451,000","10,078,150",22.4,20191205,22.24,22.4,0.0,0.29,00640L,富邦日本正2,22.24
19,14,"333,000","7,359,960",22.11,20191204,22.01,22.11,0.0,0.07,00640L,富邦日本正2,22.05
20,47,"565,000","12,525,910",22.18,20191203,21.99,22.26,0.0,0.23,00640L,富邦日本正2,22.18
21,54,"548,000","12,314,850",22.41,20191202,22.41,22.51,0.0,0.4,00640L,富邦日本正2,22.43
22,20,"358,000","7,941,220",22.01,20191129,22.01,22.37,0.0,0.25,00640L,富邦日本正2,22.37
23,24,"399,000","8,899,020",22.26,20191128,22.26,22.35,0.0,0.07,00640L,富邦日本正2,22.29
24,18,"379,000","8,495,260",22.33,20191127,22.33,22.44,0.0,0.04,00640L,富邦日本正2,22.35
25,50,"682,000","15,226,430",22.37,20191126,22.22,22.54,0.0,0.22,00640L,富邦日本正2,22.44
26,47,"599,000","13,283,440",22.15,20191125,22.07,22.23,0.0,0.25,00640L,富邦日本正2,22.21
27,43,"512,000","11,250,270",21.9,20191122,21.9,22.05,0.0,0.21,00640L,富邦日本正2,21.91
28,70,"594,000","12,790,380",21.69,20191121,21.25,21.69,0.0,0.12,00640L,富邦日本正2,21.41
29,43,"560,000","12,199,960",21.81,20191120,21.66,21.99,0.0,0.19,00640L,富邦日本正2,21.99
30,18,"616,000","13,569,120",22.0,20191119,21.89,22.16,0.0,0.02,00640L,富邦日本正2,21.89
31,11,"343,000","7,565,950",22.02,20191118,22.02,22.07,0.0,0.0,00640L,富邦日本正2,22.06
32,42,"493,000","10,868,460",22.02,20191115,21.98,22.13,0.0,0.32,00640L,富邦日本正2,21.98
33,40,"465,000","10,101,120",21.7,20191114,21.6,21.97,0.0,0.35,00640L,富邦日本正2,21.97
34,26,"348,005","7,684,640",22.05,20191113,22.05,22.15,0.0,0.17,00640L,富邦日本正2,22.14
35,21,"380,000","8,401,440",22.22,20191112,22.01,22.22,0.0,0.1,00640L,富邦日本正2,22.04
36,35,"362,000","8,011,950",22.12,20191111,22.1,22.21,0.0,0.09,00640L,富邦日本正2,22.21
37,38,"443,000","9,791,110",22.03,20191108,22.02,22.26,0.0,0.08,00640L,富邦日本正2,22.26
38,39,"370,000","8,120,000",21.95,20191107,21.9,22.04,0.0,0.05,00640L,富邦日本正2,21.93
39,45,"498,228","10,886,960",21.9,20191106,21.82,21.9,0.0,0.05,00640L,富邦日本正2,21.88
40,82,"597,000","13,074,420",21.95,20191105,21.69,22.01,0.0,0.36,00640L,富邦日本正2,21.71
41,57,"479,300","10,326,360",21.59,20191104,21.42,21.6,0.0,0.39,00640L,富邦日本正2,21.43
42,42,"517,000","10,938,550",21.2,20191101,21.05,21.22,0.0,0.02,00640L,富邦日本正2,21.06
43,28,"373,000","7,916,500",21.22,20191031,21.1,21.25,0.0,0.01,00640L,富邦日本正2,21.24
44,32,"391,400","8,292,740",21.21,20191030,21.13,21.21,0.0,0.08,00640L,富邦日本正2,21.13
45,65,"479,000","10,130,840",21.13,20191029,21.1,21.2,0.0,0.31,00640L,富邦日本正2,21.17
46,32,"525,000","10,945,380",20.82,20191028,20.8,20.88,0.0,0.09,00640L,富邦日本正2,20.87
47,36,"394,000","8,159,210",20.73,20191025,20.65,20.74,0.0,0.02,00640L,富邦日本正2,20.73
48,45,"442,000","9,176,890",20.71,20191024,20.7,20.78,0.0,0.18,00640L,富邦日本正2,20.74
49,37,"433,000","8,832,910",20.53,20191023,20.33,20.53,0.0,0.04,00640L,富邦日本正2,20.44
50,45,"441,000","9,083,930",20.57,20191022,20.49,20.69,0.0,0.29,00640L,富邦日本正2,20.49
51,34,"437,000","8,884,630",20.28,20191021,20.28,20.35,0.0,0.12,00640L,富邦日本正2,20.29
52,33,"851,000","17,166,660",20.16,20191018,20.1,20.37,0.0,0.14,00640L,富邦日本正2,20.37
53,29,"373,200","7,570,880",20.3,20191017,20.24,20.3,0.0,0.0,00640L,富邦日本正2,20.26
54,82,"586,000","11,959,740",20.3,20191016,20.3,20.57,0.0,0.14,00640L,富邦日本正2,20.55
55,80,"496,000","10,010,400",20.16,20191015,20.12,20.29,0.0,0.19,00640L,富邦日本正2,20.15
56,133,"746,010","14,829,830",19.97,20191014,19.5,20.02,0.0,0.74,00640L,富邦日本正2,19.52
57,31,"374,000","7,185,600",19.23,20191009,19.13,19.25,0.0,0.14,00640L,富邦日本正2,19.19
58,79,"507,000","9,802,530",19.37,20191008,19.28,19.39,0.0,0.34,00640L,富邦日本正2,19.29
59,26,"343,000","6,523,270",19.03,20191007,18.98,19.04,0.0,0.03,00640L,富邦日本正2,19.0
60,44,"459,000","8,711,630",19.0,20191004,18.8,19.07,0.0,0.05,00640L,富邦日本正2,18.81
61,150,"991,000","18,680,460",18.95,20191003,18.8,18.95,0.0,0.64,00640L,富邦日本正2,18.89
62,34,"413,000","8,082,730",19.59,20191002,19.52,19.6,0.0,0.17,00640L,富邦日本正2,19.6
63,46,"415,000","8,218,090",19.76,20191001,19.76,19.88,0.0,0.26,00640L,富邦日本正2,19.8
64,79,"653,000","12,797,240",19.5,20190927,19.49,19.78,0.0,0.36,00640L,富邦日本正2,19.77
65,78,"821,000","16,438,370",19.86,20190926,19.86,20.13,0.0,0.05,00640L,富邦日本正2,20.09
66,62,"820,000","16,241,600",19.81,20190925,19.61,19.85,0.0,0.05,00640L,富邦日本正2,19.62
67,106,"541,000","10,785,820",19.86,20190924,19.86,20.0,0.0,0.24,00640L,富邦日本正2,19.9
68,33,"376,200","7,408,662",19.62,20190923,19.61,19.73,0.0,0.11,00640L,富邦日本正2,19.66
69,43,"510,000","10,074,600",19.73,20190920,19.69,19.89,0.0,0.07,00640L,富邦日本正2,19.83
70,135,"934,000","18,491,920",19.66,20190919,19.63,19.94,0.0,0.18,00640L,富邦日本正2,19.87
71,41,"470,000","9,148,990",19.48,20190918,19.38,19.55,0.0,0.06,00640L,富邦日本正2,19.52
72,185,"928,085","18,165,240",19.54,20190917,19.39,19.69,0.0,0.54,00640L,富邦日本正2,19.39
73,107,"520,000","9,929,450",19.0,20190916,18.98,19.33,0.0,0.25,00640L,富邦日本正2,19.3
74,221,"724,085","13,869,793",19.25,20190912,19.06,19.25,0.0,0.49,00640L,富邦日本正2,19.06
