,成交筆數,成交股數,成交金額,收盤價,日期,最低價,最高價,本益比,漲跌價差,證券代號,證券名稱,開盤價
0,67,"154,816","8,013,585",51.70,20191231,51.70,51.80,0.00,0.10,3702A,大聯大甲特,51.80
1,59,"170,290","8,819,921",51.80,20191230,51.70,51.90,0.0,0.1,3702A,大聯大甲特,51.70
2,67,"150,045","7,768,623",51.70,20191227,51.70,51.80,0.0,0.1,3702A,大聯大甲特,51.80
3,81,"651,468","33,745,193",51.80,20191226,51.70,51.80,0.0,0.1,3702A,大聯大甲特,51.70
4,72,"249,890","12,932,623",51.70,20191225,51.70,51.80,0.0,0.0,3702A,大聯大甲特,51.70
5,46,"348,048","18,006,880",51.70,20191224,51.70,51.80,0.0,0.0,3702A,大聯大甲特,51.80
6,47,"251,280","13,013,647",51.70,20191223,51.70,51.80,0.0,0.0,3702A,大聯大甲特,51.70
7,70,"228,470","11,818,497",51.70,20191220,51.70,51.80,0.0,0.0,3702A,大聯大甲特,51.70
8,34,"103,368","5,344,186",51.70,20191219,51.70,51.80,0.0,0.1,3702A,大聯大甲特,51.70
9,107,"294,394","15,231,067",51.80,20191218,51.60,51.80,0.0,0.2,3702A,大聯大甲特,51.60
10,74,"324,253","16,760,052",51.60,20191217,51.60,51.70,0.0,0.0,3702A,大聯大甲特,51.70
11,121,"587,678","30,375,781",51.60,20191216,51.50,51.80,0.0,0.1,3702A,大聯大甲特,51.50
12,259,"576,388","29,726,476",51.50,20191213,51.50,51.70,0.0,0.1,3702A,大聯大甲特,51.60
13,129,"672,475","34,720,507",51.60,20191212,51.50,51.70,0.0,0.0,3702A,大聯大甲特,51.60
14,124,"400,247","20,671,141",51.60,20191211,51.50,51.70,0.0,0.1,3702A,大聯大甲特,51.60
15,191,"1,281,440","66,213,044",51.70,20191210,51.50,51.70,0.0,0.0,3702A,大聯大甲特,51.70
16,129,"750,478","38,877,462",51.70,20191209,51.70,51.90,0.0,0.2,3702A,大聯大甲特,51.90
17,45,"63,500","3,294,400",51.90,20191206,51.80,51.90,0.0,0.0,3702A,大聯大甲特,51.90
18,68,"111,905","5,810,576",51.90,20191205,51.90,52.00,0.0,0.1,3702A,大聯大甲特,52.00
19,158,"589,500","30,646,749",52.00,20191204,51.80,52.00,0.0,0.1,3702A,大聯大甲特,51.90
20,138,"410,587","21,315,304",51.90,20191203,51.80,52.00,0.0,0.0,3702A,大聯大甲特,51.90
21,118,"257,069","13,337,072",51.90,20191202,51.80,51.90,0.0,0.1,3702A,大聯大甲特,51.80
22,177,"1,004,922","52,056,456",51.80,20191129,51.70,51.90,0.0,0.0,3702A,大聯大甲特,51.80
23,153,"899,396","46,582,268",51.80,20191128,51.70,51.90,0.0,0.0,3702A,大聯大甲特,51.80
24,204,"592,637","30,698,791",51.80,20191127,51.70,51.90,0.0,0.1,3702A,大聯大甲特,51.90
25,296,"795,225","41,279,949",51.90,20191126,51.60,52.10,0.0,0.2,3702A,大聯大甲特,52.10
26,153,"473,745","24,682,140",52.10,20191125,52.10,52.20,0.0,0.1,3702A,大聯大甲特,52.10
27,167,"583,300","30,429,527",52.20,20191122,52.10,52.20,0.0,0.0,3702A,大聯大甲特,52.20
28,174,"558,503","29,135,004",52.20,20191121,52.10,52.20,0.0,0.1,3702A,大聯大甲特,52.20
29,179,"584,524","30,477,048",52.10,20191120,52.10,52.20,0.0,0.1,3702A,大聯大甲特,52.20
30,207,"1,249,907","65,184,764",52.20,20191119,52.10,52.30,0.0,0.0,3702A,大聯大甲特,52.20
31,199,"596,337","31,122,051",52.20,20191118,52.10,52.30,0.0,0.0,3702A,大聯大甲特,52.20
32,282,"1,026,172","53,560,856",52.20,20191115,52.10,52.30,0.0,0.0,3702A,大聯大甲特,52.20
33,294,"1,153,990","60,201,373",52.20,20191114,52.10,52.20,0.0,0.1,3702A,大聯大甲特,52.20
34,858,"3,267,853","170,538,238",52.10,20191113,52.10,52.30,0.0,0.0,3702A,大聯大甲特,52.20
35,0,0,0,--,20191112,--,--,0.0,0.0,3702A,大聯大甲特,--
36,212,"1,174,236","61,200,593",52.2,20191111,52.1,52.3,0.0,0.1,3702A,大聯大甲特,52.3
37,424,"1,339,274","69,870,198",52.3,20191108,52.1,52.3,0.0,0.2,3702A,大聯大甲特,52.1
38,535,"1,586,774","82,623,748",52.1,20191107,52.0,52.2,0.0,0.1,3702A,大聯大甲特,52.0
39,387,"966,071","50,240,392",52.0,20191106,52.0,52.1,0.0,0.0,3702A,大聯大甲特,52.0
40,755,"3,223,216","167,699,798",52.0,20191105,52.0,52.2,0.0,0.1,3702A,大聯大甲特,52.1
41,"1,409","4,417,527","229,670,004",52.1,20191104,51.8,52.1,0.0,0.4,3702A,大聯大甲特,51.8
42,"4,325","18,921,690","975,657,340",51.7,20191101,51.4,51.7,0.0,0.0,3702A,大聯大甲特,51.6
