,成交筆數,成交股數,成交金額,收盤價,日期,最低價,最高價,本益比,漲跌價差,證券代號,證券名稱,開盤價
0,13,"15,277","823,029",54.00,20191231,53.80,54.00,0.00,0.00,9941A,裕融甲特,53.90
1,7,"6,038","325,439",54.00,20191230,53.90,54.00,0.0,0.0,9941A,裕融甲特,53.90
2,19,"18,242","983,093",54.00,20191227,53.90,54.00,0.0,0.0,9941A,裕融甲特,53.90
3,0,0,0,--,20191226,--,--,0.0,0.0,9941A,裕融甲特,--
4,8,"9,369","506,051",54.1,20191225,53.9,54.1,0.0,0.0,9941A,裕融甲特,54.0
5,22,"25,163","1,357,168",54.1,20191224,53.9,54.1,0.0,0.0,9941A,裕融甲特,53.9
6,8,"11,582","625,511",54.1,20191223,53.9,54.1,0.0,0.0,9941A,裕融甲特,54.1
7,7,"13,000","702,100",54.1,20191220,54.0,54.1,0.0,0.0,9941A,裕融甲特,54.0
8,4,"3,291","177,855",54.1,20191219,54.0,54.1,0.0,0.0,9941A,裕融甲特,54.1
9,11,"7,563","408,244",54.1,20191218,53.9,54.1,0.0,0.1,9941A,裕融甲特,53.9
10,12,"24,165","1,304,893",54.2,20191217,53.9,54.2,0.0,0.0,9941A,裕融甲特,54.0
11,11,"11,100","600,700",54.2,20191216,54.1,54.2,0.0,0.0,9941A,裕融甲特,54.1
12,30,"70,005","3,786,469",54.2,20191213,53.8,54.2,0.0,0.1,9941A,裕融甲特,53.8
13,16,"16,039","865,302",54.1,20191212,53.8,54.1,0.0,0.1,9941A,裕融甲特,53.8
14,7,"5,485","295,444",54.0,20191211,53.8,54.0,0.0,0.1,9941A,裕融甲特,53.9
15,4,"4,291","231,255",53.9,20191210,53.9,53.9,0.0,0.2,9941A,裕融甲特,53.9
16,12,"20,747","1,120,687",54.1,20191209,54.0,54.1,0.0,0.0,9941A,裕融甲特,54.0
17,22,"12,501","675,600",54.1,20191206,53.8,54.1,0.0,0.0,9941A,裕融甲特,53.8
18,8,"6,300","340,669",54.1,20191205,54.0,54.1,0.0,0.1,9941A,裕融甲特,54.0
19,14,"18,100","976,389",54.0,20191204,53.9,54.0,0.0,0.1,9941A,裕融甲特,54.0
20,12,"14,003","756,061",54.1,20191203,53.8,54.1,0.0,0.0,9941A,裕融甲特,53.8
21,4,"3,291","177,855",54.1,20191202,54.0,54.1,0.0,0.1,9941A,裕融甲特,54.0
