,成交筆數,成交股數,成交金額,收盤價,日期,最低價,最高價,本益比,漲跌價差,證券代號,證券名稱,開盤價
0,349,"967,221","27,366,250",28.60,20191119,27.85,28.60,0.00,0.76,00650L,FH香港正2,28.18
1,283,"543,000","15,119,680",27.84,20191118,27.45,28.03,0.0,0.28,00650L,FH香港正2,27.45
2,309,"593,000","16,356,900",27.56,20191115,27.4,27.8,0.0,0.16,00650L,FH香港正2,27.46
3,476,"796,000","21,891,690",27.4,20191114,27.25,27.88,0.0,0.37,00650L,FH香港正2,27.76
4,709,"1,115,098","31,111,621",27.77,20191113,27.61,28.38,0.0,0.86,00650L,FH香港正2,28.29
5,229,"424,000","12,114,080",28.63,20191112,28.2,29.0,0.0,0.01,00650L,FH香港正2,28.62
6,357,"755,000","21,792,010",28.62,20191111,28.56,30.02,0.0,1.27,00650L,FH香港正2,30.02
7,200,"335,000","10,082,040",29.89,20191108,29.89,30.31,0.0,0.01,00650L,FH香港正2,30.2
8,127,"220,000","6,572,670",29.9,20191107,29.74,30.15,0.0,0.19,00650L,FH香港正2,30.1
9,134,"296,000","8,842,330",30.09,20191106,29.73,30.09,0.0,0.04,00650L,FH香港正2,30.01
10,251,"504,000","15,030,330",30.13,20191105,29.51,30.13,0.0,0.63,00650L,FH香港正2,29.8
11,514,"927,137","27,246,561",29.5,20191104,28.94,29.64,0.0,0.76,00650L,FH香港正2,29.0
12,198,"362,000","10,342,650",28.74,20191101,28.12,28.77,0.0,0.27,00650L,FH香港正2,28.41
13,288,"478,000","13,596,860",28.47,20191031,27.83,28.6,0.0,0.45,00650L,FH香港正2,27.83
14,139,"258,000","7,228,310",28.02,20191030,27.88,28.15,0.0,0.18,00650L,FH香港正2,28.1
15,246,"479,000","13,584,050",28.2,20191029,28.17,28.73,0.0,0.37,00650L,FH香港正2,28.68
16,530,"933,000","26,559,810",28.57,20191028,28.1,28.66,0.0,0.58,00650L,FH香港正2,28.1
17,136,"251,213","7,040,721",27.99,20191025,27.87,28.2,0.0,0.02,00650L,FH香港正2,28.14
18,268,"457,100","12,793,402",28.01,20191024,27.81,28.11,0.0,0.24,00650L,FH香港正2,28.0
19,208,"568,000","15,775,220",27.77,20191023,27.6,28.37,0.0,0.45,00650L,FH香港正2,28.17
20,147,"270,000","7,622,920",28.22,20191022,28.11,28.38,0.0,0.02,00650L,FH香港正2,28.3
21,110,"205,030","5,768,347",28.24,20191021,27.91,28.36,0.0,0.03,00650L,FH香港正2,28.27
22,211,"348,100","9,903,575",28.27,20191018,28.22,28.69,0.0,0.12,00650L,FH香港正2,28.59
23,525,"808,000","22,955,990",28.39,20191017,28.11,28.66,0.0,0.57,00650L,FH香港正2,28.15
24,251,"466,168","13,029,420",27.82,20191016,27.58,28.21,0.0,0.14,00650L,FH香港正2,27.85
25,203,"427,000","11,864,810",27.68,20191015,27.66,27.93,0.0,0.24,00650L,FH香港正2,27.91
26,498,"1,163,288","32,470,864",27.92,20191014,27.49,28.08,0.0,1.53,00650L,FH香港正2,27.98
27,212,"458,000","12,135,700",26.39,20191009,26.31,26.73,0.0,0.45,00650L,FH香港正2,26.6
28,246,"740,000","19,887,800",26.84,20191008,26.08,27.38,0.0,0.39,00650L,FH香港正2,26.08
29,178,"352,001","9,314,697",26.45,20191007,26.37,26.57,0.0,0.6,00650L,FH香港正2,26.49
30,182,"378,000","10,269,990",27.05,20191004,26.89,27.41,0.0,0.12,00650L,FH香港正2,27.1
31,140,"271,100","7,266,940",26.93,20191003,26.57,26.95,0.0,0.27,00650L,FH香港正2,26.83
32,169,"402,000","10,791,860",27.2,20191002,26.59,27.2,0.0,0.04,00650L,FH香港正2,26.71
33,55,"134,000","3,618,000",27.16,20191001,26.95,27.16,0.0,0.18,00650L,FH香港正2,26.95
34,283,"544,000","14,606,540",26.98,20190927,26.68,27.24,0.0,0.09,00650L,FH香港正2,27.24
35,189,"512,000","13,934,960",27.07,20190926,27.07,27.38,0.0,0.14,00650L,FH香港正2,27.3
36,344,"784,000","21,284,880",27.21,20190925,26.99,27.42,0.0,0.46,00650L,FH香港正2,27.3
37,157,"436,000","12,029,540",27.67,20190924,27.42,27.75,0.0,0.37,00650L,FH香港正2,27.42
38,352,"701,000","19,194,900",27.3,20190923,27.23,28.0,0.0,0.5,00650L,FH香港正2,28.0
39,180,"319,000","8,871,560",27.8,20190920,27.72,27.93,0.0,0.18,00650L,FH香港正2,27.83
40,490,"780,000","21,698,150",27.62,20190919,27.57,28.44,0.0,0.7,00650L,FH香港正2,28.32
41,147,"247,000","7,003,900",28.32,20190918,28.28,28.56,0.0,0.11,00650L,FH香港正2,28.28
