,成交筆數,成交股數,成交金額,收盤價,日期,最低價,最高價,本益比,漲跌價差,證券代號,證券名稱,開盤價
0,816,"1,798,563","70,482,912",39.25,20191122,38.65,39.55,19.62,0.00,5305,敦南,39.25
1,"3,329","9,455,826","356,190,648",39.25,20191121,35.7,39.35,19.62,1.8,5305,敦南,36.15
2,"1,069","3,530,917","134,736,039",37.45,20191120,37.45,40.4,18.72,4.15,5305,敦南,40.4
3,168,"269,870","11,218,787",41.6,20191119,41.55,41.6,20.8,0.05,5305,敦南,41.6
4,148,"223,715","9,296,953",41.55,20191118,41.55,41.6,20.78,0.0,5305,敦南,41.6
5,369,"608,023","25,279,397",41.55,20191115,41.55,41.65,20.78,0.05,5305,敦南,41.6
6,227,"1,460,275","60,717,319",41.6,20191114,41.55,41.65,20.8,0.0,5305,敦南,41.6
7,235,"1,618,975","67,351,250",41.6,20191113,41.6,41.65,20.8,0.05,5305,敦南,41.65
8,124,"352,221","14,666,694",41.65,20191112,41.6,41.65,15.04,0.0,5305,敦南,41.65
9,222,"847,950","35,306,866",41.65,20191111,41.6,41.65,15.04,0.05,5305,敦南,41.65
10,182,"608,447","25,332,040",41.6,20191108,41.6,41.65,15.02,0.05,5305,敦南,41.65
11,139,"637,584","26,552,238",41.65,20191107,41.6,41.65,15.04,0.0,5305,敦南,41.65
12,201,"1,439,763","59,962,216",41.65,20191106,41.6,41.65,15.04,0.0,5305,敦南,41.65
13,354,"1,118,050","46,549,069",41.65,20191105,41.6,41.65,15.04,0.0,5305,敦南,41.65
14,897,"3,393,720","141,339,505",41.65,20191104,41.6,41.7,15.04,0.05,5305,敦南,41.7
15,156,"395,428","16,488,850",41.7,20191101,41.65,41.75,15.05,0.0,5305,敦南,41.7
16,183,"433,666","18,073,944",41.7,20191031,41.6,41.7,15.05,0.05,5305,敦南,41.65
17,230,"541,758","22,513,603",41.65,20191030,41.45,41.65,15.04,0.25,5305,敦南,41.45
18,183,"391,592","16,216,172",41.4,20191029,41.35,41.5,14.95,0.05,5305,敦南,41.35
19,227,"451,935","18,675,855",41.35,20191028,41.3,41.4,14.93,0.1,5305,敦南,41.3
20,210,"809,042","33,370,973",41.25,20191025,41.2,41.3,14.89,0.05,5305,敦南,41.2
21,121,"265,657","10,940,132",41.2,20191024,41.15,41.2,14.87,0.05,5305,敦南,41.15
22,204,"833,773","34,313,901",41.15,20191023,41.15,41.3,14.86,0.0,5305,敦南,41.15
23,346,"550,728","22,653,927",41.15,20191022,41.1,41.2,14.86,0.0,5305,敦南,41.15
24,236,"698,094","28,703,911",41.15,20191021,41.1,41.2,14.86,0.05,5305,敦南,41.1
25,297,"756,803","31,118,748",41.1,20191018,41.1,41.15,14.84,0.0,5305,敦南,41.1
26,150,"353,106","14,517,446",41.1,20191017,41.1,41.15,14.84,0.0,5305,敦南,41.1
27,185,"355,453","14,614,839",41.1,20191016,41.1,41.15,14.84,0.05,5305,敦南,41.1
28,291,"714,510","29,377,753",41.15,20191015,41.05,41.15,14.86,0.0,5305,敦南,41.1
29,472,"3,147,427","129,431,643",41.15,20191014,41.0,41.25,14.86,0.0,5305,敦南,41.2
30,214,"348,776","14,356,020",41.15,20191009,41.15,41.2,14.86,0.0,5305,敦南,41.15
31,327,"705,385","29,035,758",41.15,20191008,41.15,41.2,14.86,0.0,5305,敦南,41.15
32,141,"329,063","13,543,033",41.15,20191007,41.15,41.2,14.86,0.0,5305,敦南,41.15
33,344,"1,040,407","42,822,188",41.15,20191004,41.15,41.2,14.86,0.0,5305,敦南,41.2
