,成交筆數,成交股數,成交金額,收盤價,日期,最低價,最高價,本益比,漲跌價差,證券代號,證券名稱,開盤價
0,103,"909,000","9,114,620",10.05,20191119,9.80,10.07,0.00,0.21,00766L,台新MSCI中國正2,9.84
1,53,"570,000","5,616,840",9.84,20191118,9.72,9.89,0.0,0.08,00766L,台新MSCI中國正2,9.75
2,79,"748,000","7,312,840",9.76,20191115,9.73,9.88,0.0,0.01,00766L,台新MSCI中國正2,9.87
3,138,"854,000","8,366,870",9.75,20191114,9.7,9.91,0.0,0.14,00766L,台新MSCI中國正2,9.83
4,110,"457,000","4,521,870",9.89,20191113,9.85,9.99,0.0,0.2,00766L,台新MSCI中國正2,9.99
5,87,"538,000","5,400,420",10.09,20191112,9.96,10.19,0.0,0.07,00766L,台新MSCI中國正2,10.19
6,114,"631,000","6,377,340",10.02,20191111,10.0,10.39,0.0,0.47,00766L,台新MSCI中國正2,10.39
7,168,"1,874,000","19,772,500",10.49,20191108,10.49,10.6,0.0,0.09,00766L,台新MSCI中國正2,10.49
8,110,"1,544,000","16,008,860",10.4,20191107,10.27,10.41,0.0,0.05,00766L,台新MSCI中國正2,10.4
9,86,"499,000","5,164,040",10.35,20191106,10.24,10.39,0.0,0.04,00766L,台新MSCI中國正2,10.39
10,233,"1,312,000","13,510,030",10.39,20191105,10.13,10.4,0.0,0.29,00766L,台新MSCI中國正2,10.13
11,242,"1,991,000","20,013,600",10.1,20191104,9.93,10.1,0.0,0.21,00766L,台新MSCI中國正2,9.93
12,94,"840,000","8,247,000",9.89,20191101,9.68,9.89,0.0,0.12,00766L,台新MSCI中國正2,9.77
13,35,"322,000","3,149,120",9.77,20191031,9.68,9.83,0.0,0.09,00766L,台新MSCI中國正2,9.68
14,38,"387,000","3,741,320",9.68,20191030,9.62,9.74,0.0,0.1,00766L,台新MSCI中國正2,9.69
15,119,"361,000","3,564,430",9.78,20191029,9.76,9.92,0.0,0.01,00766L,台新MSCI中國正2,9.87
16,96,"429,000","4,171,830",9.77,20191028,9.65,9.79,0.0,0.2,00766L,台新MSCI中國正2,9.65
17,51,"363,000","3,478,470",9.57,20191025,9.53,9.62,0.0,0.04,00766L,台新MSCI中國正2,9.56
18,52,"436,000","4,180,830",9.53,20191024,9.53,9.65,0.0,0.01,00766L,台新MSCI中國正2,9.54
19,109,"633,000","6,084,300",9.54,20191023,9.47,9.81,0.0,0.11,00766L,台新MSCI中國正2,9.72
20,23,"216,000","2,087,530",9.65,20191022,9.65,9.74,0.0,0.04,00766L,台新MSCI中國正2,9.74
21,42,"219,000","2,118,350",9.69,20191021,9.6,9.73,0.0,0.09,00766L,台新MSCI中國正2,9.62
22,96,"438,000","4,316,970",9.78,20191018,9.76,9.92,0.0,0.01,00766L,台新MSCI中國正2,9.82
23,129,"850,000","8,334,020",9.79,20191017,9.69,9.85,0.0,0.15,00766L,台新MSCI中國正2,9.73
24,127,"1,224,000","11,881,560",9.64,20191016,9.62,9.76,0.0,0.01,00766L,台新MSCI中國正2,9.7
25,34,"221,000","2,130,220",9.63,20191015,9.59,9.69,0.0,0.07,00766L,台新MSCI中國正2,9.6
26,308,"3,052,000","29,448,470",9.7,20191014,9.36,9.74,0.0,0.67,00766L,台新MSCI中國正2,9.36
27,205,"1,500,000","13,659,470",9.03,20191009,9.03,9.17,0.0,0.28,00766L,台新MSCI中國正2,9.17
28,139,"1,224,000","11,440,270",9.31,20191008,9.22,9.42,0.0,0.07,00766L,台新MSCI中國正2,9.22
29,16,"39,000","360,590",9.24,20191007,9.24,9.26,0.0,0.01,00766L,台新MSCI中國正2,9.25
30,41,"290,000","2,672,000",9.25,20191004,9.19,9.29,0.0,0.14,00766L,台新MSCI中國正2,9.25
31,109,"902,000","8,208,190",9.11,20191003,8.99,9.18,0.0,0.07,00766L,台新MSCI中國正2,9.0
32,137,"1,814,000","16,627,010",9.18,20191002,9.07,9.24,0.0,0.1,00766L,台新MSCI中國正2,9.22
33,45,"266,000","2,466,620",9.28,20191001,9.25,9.3,0.0,0.02,00766L,台新MSCI中國正2,9.3
34,86,"643,000","5,968,560",9.3,20190927,9.2,9.35,0.0,0.05,00766L,台新MSCI中國正2,9.35
35,88,"550,000","5,159,420",9.35,20190926,9.34,9.43,0.0,0.03,00766L,台新MSCI中國正2,9.4
36,207,"1,060,000","9,901,920",9.32,20190925,9.28,9.58,0.0,0.27,00766L,台新MSCI中國正2,9.58
37,93,"432,000","4,140,580",9.59,20190924,9.53,9.63,0.0,0.01,00766L,台新MSCI中國正2,9.59
38,66,"321,000","3,085,490",9.58,20190923,9.55,9.78,0.0,0.19,00766L,台新MSCI中國正2,9.75
39,40,"237,000","2,318,090",9.77,20190920,9.74,9.84,0.0,0.05,00766L,台新MSCI中國正2,9.84
40,102,"782,000","7,617,490",9.72,20190919,9.69,9.94,0.0,0.18,00766L,台新MSCI中國正2,9.93
41,63,"271,000","2,694,020",9.9,20190918,9.89,9.99,0.0,0.07,00766L,台新MSCI中國正2,9.91
42,117,"579,000","5,736,570",9.83,20190917,9.83,10.01,0.0,0.18,00766L,台新MSCI中國正2,10.01
43,86,"362,000","3,636,020",10.01,20190916,9.98,10.16,0.0,0.05,00766L,台新MSCI中國正2,10.08
44,164,"694,000","6,944,340",10.06,20190912,9.94,10.07,0.0,0.15,00766L,台新MSCI中國正2,10.0
45,175,"825,000","8,113,760",9.91,20190911,9.74,9.91,0.0,0.15,00766L,台新MSCI中國正2,9.8
46,157,"969,000","9,446,800",9.76,20190910,9.71,9.84,0.0,0.05,00766L,台新MSCI中國正2,9.81
47,146,"800,000","7,837,540",9.81,20190909,9.75,9.86,0.0,0.07,00766L,台新MSCI中國正2,9.85
48,159,"1,000,000","9,757,600",9.74,20190906,9.67,9.8,0.0,0.08,00766L,台新MSCI中國正2,9.67
49,295,"1,437,000","13,855,250",9.66,20190905,9.53,9.72,0.0,0.37,00766L,台新MSCI中國正2,9.54
50,196,"1,296,000","12,005,410",9.29,20190904,9.13,9.36,0.0,0.16,00766L,台新MSCI中國正2,9.13
51,114,"474,000","4,340,940",9.13,20190903,9.1,9.24,0.0,0.11,00766L,台新MSCI中國正2,9.24
52,150,"841,000","7,745,030",9.24,20190902,9.16,9.28,0.0,0.0,00766L,台新MSCI中國正2,9.25
53,191,"1,355,000","12,449,680",9.24,20190830,9.09,9.24,0.0,0.28,00766L,台新MSCI中國正2,9.11
54,125,"664,000","5,892,240",8.96,20190829,8.79,8.97,0.0,0.01,00766L,台新MSCI中國正2,8.97
55,81,"362,000","3,254,800",8.97,20190828,8.93,9.1,0.0,0.02,00766L,台新MSCI中國正2,9.1
56,227,"1,531,000","13,788,500",8.99,20190827,8.94,9.06,0.0,0.17,00766L,台新MSCI中國正2,8.99
57,456,"1,992,000","17,520,790",8.82,20190826,8.7,8.99,0.0,0.47,00766L,台新MSCI中國正2,8.9
58,106,"772,000","7,156,630",9.29,20190823,9.17,9.33,0.0,0.07,00766L,台新MSCI中國正2,9.18
59,139,"584,000","5,413,400",9.22,20190822,9.22,9.37,0.0,0.14,00766L,台新MSCI中國正2,9.36
60,74,"326,000","3,032,500",9.36,20190821,9.24,9.36,0.0,0.02,00766L,台新MSCI中國正2,9.28
61,212,"1,190,000","11,067,850",9.34,20190820,9.21,9.35,0.0,0.14,00766L,台新MSCI中國正2,9.21
62,310,"1,774,000","16,183,220",9.2,20190819,8.98,9.2,0.0,0.32,00766L,台新MSCI中國正2,8.98
63,117,"996,000","8,820,000",8.88,20190816,8.7,8.89,0.0,0.14,00766L,台新MSCI中國正2,8.77
64,140,"619,000","5,368,540",8.74,20190815,8.5,8.77,0.0,0.09,00766L,台新MSCI中國正2,8.6
65,132,"836,000","7,408,090",8.83,20190814,8.8,8.98,0.0,0.14,00766L,台新MSCI中國正2,8.89
66,141,"636,000","5,544,540",8.69,20190813,8.64,8.9,0.0,0.2,00766L,台新MSCI中國正2,8.85
67,86,"326,000","2,910,370",8.89,20190812,8.88,8.98,0.0,0.01,00766L,台新MSCI中國正2,8.88
