,成交筆數,成交股數,成交金額,收盤價,日期,最低價,最高價,本益比,漲跌價差,證券代號,證券名稱,開盤價
0,39,"184,890","8,495,560",45.95,20191231,45.95,45.95,0.00,0.00,2888A,新光金甲特,45.95
1,84,"217,282","9,986,886",45.95,20191230,45.9,46.0,0.0,0.05,2888A,新光金甲特,46.0
2,134,"286,770","13,190,370",46.0,20191227,45.95,46.05,0.0,0.05,2888A,新光金甲特,46.0
3,104,"123,433","5,679,368",46.05,20191226,46.0,46.05,0.0,0.05,2888A,新光金甲特,46.05
4,85,"185,849","8,547,308",46.0,20191225,45.85,46.1,0.0,0.15,2888A,新光金甲特,45.85
5,96,"168,680","7,732,323",45.85,20191224,45.8,45.9,0.0,0.05,2888A,新光金甲特,45.85
6,84,"121,685","5,573,210",45.8,20191223,45.75,45.85,0.0,0.05,2888A,新光金甲特,45.75
7,105,"215,774","9,872,840",45.75,20191220,45.75,45.8,0.0,0.0,2888A,新光金甲特,45.75
8,145,"548,953","25,109,739",45.75,20191219,45.7,45.75,0.0,0.0,2888A,新光金甲特,45.75
9,76,"101,330","4,633,087",45.75,20191218,45.7,45.75,0.0,0.05,2888A,新光金甲特,45.7
10,168,"665,841","30,461,765",45.7,20191217,45.7,45.75,0.0,0.05,2888A,新光金甲特,45.75
11,236,"770,311","35,264,985",45.75,20191216,45.75,45.8,0.0,0.05,2888A,新光金甲特,45.8
12,188,"563,624","25,810,210",45.8,20191213,45.75,45.8,0.0,0.0,2888A,新光金甲特,45.8
13,109,"507,413","23,239,552",45.8,20191212,45.75,45.85,0.0,0.0,2888A,新光金甲特,45.8
14,108,"281,349","12,884,422",45.8,20191211,45.75,45.8,0.0,0.0,2888A,新光金甲特,45.8
15,166,"580,569","26,593,725",45.8,20191210,45.8,45.85,0.0,0.05,2888A,新光金甲特,45.85
16,94,"109,082","5,001,400",45.85,20191209,45.8,45.9,0.0,0.0,2888A,新光金甲特,45.85
17,81,"154,551","7,085,899",45.85,20191206,45.8,45.9,0.0,0.05,2888A,新光金甲特,45.8
18,118,"270,547","12,394,914",45.8,20191205,45.75,45.85,0.0,0.05,2888A,新光金甲特,45.75
19,143,"260,072","11,904,040",45.75,20191204,45.75,45.8,0.0,0.05,2888A,新光金甲特,45.8
20,160,"370,931","16,992,925",45.8,20191203,45.75,45.85,0.0,0.1,2888A,新光金甲特,45.85
21,96,"287,672","13,203,484",45.9,20191202,45.85,45.95,0.0,0.0,2888A,新光金甲特,45.9
22,139,"688,413","31,587,795",45.9,20191129,45.8,45.95,0.0,0.05,2888A,新光金甲特,45.85
23,135,"451,634","20,720,654",45.85,20191128,45.8,45.9,0.0,0.05,2888A,新光金甲特,45.8
24,395,"758,459","34,771,655",45.8,20191127,45.8,45.95,0.0,0.15,2888A,新光金甲特,45.95
25,611,"1,812,226","83,422,996",45.95,20191126,45.9,46.2,0.0,0.25,2888A,新光金甲特,46.2
26,194,"375,618","17,358,873",46.2,20191125,46.2,46.25,0.0,0.05,2888A,新光金甲特,46.25
27,151,"259,482","12,003,604",46.25,20191122,46.2,46.3,0.0,0.05,2888A,新光金甲特,46.3
28,238,"665,862","30,796,889",46.3,20191121,46.2,46.3,0.0,0.05,2888A,新光金甲特,46.25
29,308,"1,022,036","47,337,999",46.25,20191120,46.25,46.35,0.0,0.1,2888A,新光金甲特,46.35
30,253,"1,076,679","49,862,943",46.35,20191119,46.3,46.4,0.0,0.05,2888A,新光金甲特,46.35
31,261,"990,172","45,897,349",46.4,20191118,46.3,46.4,0.0,0.1,2888A,新光金甲特,46.4
32,244,"934,149","43,368,299",46.5,20191115,46.4,46.5,0.0,0.1,2888A,新光金甲特,46.4
33,323,"613,483","28,430,228",46.4,20191114,46.25,46.45,0.0,0.05,2888A,新光金甲特,46.25
34,601,"1,217,141","56,345,632",46.35,20191113,46.2,46.45,0.0,0.1,2888A,新光金甲特,46.45
35,761,"2,109,689","98,185,511",46.45,20191112,46.35,46.65,0.0,0.2,2888A,新光金甲特,46.65
36,855,"2,105,237","98,352,690",46.65,20191111,46.6,46.85,0.0,0.15,2888A,新光金甲特,46.8
37,"2,472","10,806,620","504,197,622",46.8,20191108,46.6,46.8,0.0,0.0,2888A,新光金甲特,46.65
