,成交筆數,成交股數,成交金額,收盤價,日期,最低價,最高價,本益比,漲跌價差,證券代號,證券名稱,開盤價
0,342,"640,950","6,520,320",10.20,20191119,10.10,10.25,0.00,0.05,2614,東森,10.20
1,331,"637,945","6,497,037",10.15,20191118,10.15,10.25,0.0,0.05,2614,東森,10.25
2,234,"634,326","6,477,238",10.2,20191115,10.15,10.3,0.0,0.05,2614,東森,10.2
3,638,"1,199,649","12,196,649",10.15,20191114,10.1,10.25,0.0,0.1,2614,東森,10.25
4,224,"510,887","5,250,094",10.25,20191113,10.2,10.35,0.0,0.1,2614,東森,10.3
5,445,"1,329,203","13,700,785",10.35,20191112,10.25,10.45,0.0,0.05,2614,東森,10.4
6,466,"1,235,601","12,915,912",10.4,20191111,10.35,10.7,0.0,0.3,2614,東森,10.7
7,547,"1,517,465","16,200,172",10.7,20191108,10.55,10.85,0.0,0.05,2614,東森,10.8
8,"1,922","6,349,956","68,063,216",10.75,20191107,10.6,10.8,0.0,0.15,2614,東森,10.65
9,659,"2,324,443","24,448,896",10.6,20191106,10.35,10.6,0.0,0.2,2614,東森,10.4
10,191,"508,673","5,275,072",10.4,20191105,10.3,10.45,0.0,0.05,2614,東森,10.45
11,363,"997,617","10,357,773",10.45,20191104,10.25,10.45,0.0,0.2,2614,東森,10.25
12,200,"389,406","3,974,518",10.25,20191101,10.2,10.25,0.0,0.0,2614,東森,10.25
13,341,"535,970","5,489,835",10.25,20191031,10.2,10.3,0.0,0.05,2614,東森,10.3
14,376,"606,163","6,219,507",10.3,20191030,10.25,10.3,0.0,0.05,2614,東森,10.3
15,246,"491,194","5,065,282",10.35,20191029,10.25,10.4,0.0,0.0,2614,東森,10.35
16,199,"501,543","5,176,433",10.35,20191028,10.3,10.4,0.0,0.0,2614,東森,10.4
17,220,"555,629","5,748,271",10.35,20191025,10.3,10.45,0.0,0.05,2614,東森,10.45
18,365,"1,150,334","11,997,211",10.4,20191024,10.35,10.55,0.0,0.05,2614,東森,10.35
19,217,"486,467","5,045,771",10.35,20191023,10.3,10.45,0.0,0.0,2614,東森,10.35
20,178,"344,847","3,575,373",10.35,20191022,10.35,10.45,0.0,0.05,2614,東森,10.4
21,268,"561,898","5,812,641",10.4,20191021,10.3,10.4,0.0,0.1,2614,東森,10.3
22,194,"627,016","6,450,511",10.3,20191018,10.2,10.4,0.0,0.05,2614,東森,10.25
23,135,"299,761","3,071,344",10.25,20191017,10.2,10.3,0.0,0.05,2614,東森,10.2
24,415,"984,578","10,099,941",10.3,20191016,10.2,10.35,0.0,0.0,2614,東森,10.3
25,176,"360,540","3,717,900",10.3,20191015,10.3,10.4,0.0,0.05,2614,東森,10.35
26,337,"808,935","8,367,622",10.35,20191014,10.3,10.45,0.0,0.0,2614,東森,10.45
27,247,"507,995","5,250,341",10.35,20191009,10.3,10.45,0.0,0.05,2614,東森,10.45
28,263,"581,334","6,022,384",10.4,20191008,10.3,10.45,0.0,0.0,2614,東森,10.4
29,351,"729,597","7,617,054",10.4,20191007,10.35,10.55,0.0,0.15,2614,東森,10.55
30,488,"1,382,892","14,756,905",10.55,20191004,10.5,10.8,0.0,0.1,2614,東森,10.7
31,662,"1,939,533","20,581,397",10.65,20191003,10.5,10.7,0.0,0.05,2614,東森,10.65
32,612,"1,723,965","18,046,108",10.7,20191002,10.25,10.7,0.0,0.25,2614,東森,10.45
33,183,"367,284","3,845,056",10.45,20191001,10.4,10.55,0.0,0.05,2614,東森,10.55
34,341,"794,576","8,405,647",10.5,20190927,10.45,10.75,0.0,0.2,2614,東森,10.7
35,900,"2,818,048","30,196,953",10.7,20190926,10.55,10.85,0.0,0.35,2614,東森,10.55
36,217,"478,109","4,952,821",10.35,20190925,10.3,10.45,0.0,0.1,2614,東森,10.45
37,144,"319,869","3,339,280",10.45,20190924,10.4,10.5,0.0,0.0,2614,東森,10.5
38,479,"2,514,303","26,586,144",10.45,20190923,10.4,10.65,0.0,0.0,2614,東森,10.45
39,179,"361,621","3,781,372",10.45,20190920,10.4,10.55,0.0,0.05,2614,東森,10.55
40,106,"203,433","2,129,819",10.5,20190919,10.45,10.55,0.0,0.0,2614,東森,10.55
41,355,"641,428","6,740,311",10.5,20190918,10.45,10.6,0.0,0.1,2614,東森,10.55
42,186,"538,821","5,702,412",10.6,20190917,10.55,10.7,0.0,0.05,2614,東森,10.65
43,396,"1,348,022","14,297,875",10.65,20190916,10.5,10.7,0.0,0.2,2614,東森,10.5
44,332,"687,103","7,205,265",10.45,20190912,10.45,10.6,0.0,0.1,2614,東森,10.6
45,298,"640,484","6,756,827",10.55,20190911,10.5,10.6,0.0,0.1,2614,東森,10.55
46,330,"903,106","9,564,261",10.65,20190910,10.5,10.7,0.0,0.1,2614,東森,10.55
47,374,"789,633","8,290,090",10.55,20190909,10.45,10.6,0.0,0.15,2614,東森,10.5
48,607,"1,343,767","14,015,464",10.4,20190906,10.3,10.65,0.0,0.25,2614,東森,10.65
49,"1,694","5,040,102","54,301,110",10.65,20190905,10.65,10.95,0.0,0.1,2614,東森,10.75
50,432,"1,214,101","12,621,553",10.55,20190904,10.2,10.55,0.0,0.25,2614,東森,10.3
51,881,"2,342,189","24,126,023",10.3,20190903,10.05,10.45,0.0,0.25,2614,東森,10.1
