,成交筆數,成交股數,成交金額,收盤價,日期,最低價,最高價,本益比,漲跌價差,證券代號,證券名稱,開盤價
0,17,"203,000","7,988,530",39.37,20191231,39.34,39.42,0.00,0.02,00865B,國泰US短期公債,39.34
1,11,"17,000","670,030",39.39,20191230,39.39,39.45,0.0,0.08,00865B,國泰US短期公債,39.45
2,29,"100,000","3,945,130",39.47,20191227,39.42,39.47,0.0,0.0,00865B,國泰US短期公債,39.46
3,16,"44,000","1,737,080",39.47,20191226,39.47,39.51,0.0,0.01,00865B,國泰US短期公債,39.5
4,18,"82,000","3,238,050",39.48,20191225,39.48,39.5,0.0,0.1,00865B,國泰US短期公債,39.49
5,10,"29,000","1,148,030",39.58,20191224,39.58,39.59,0.0,0.01,00865B,國泰US短期公債,39.58
6,10,"25,000","989,970",39.59,20191223,39.58,39.62,0.0,0.03,00865B,國泰US短期公債,39.6
7,17,"185,000","7,322,460",39.62,20191220,39.57,39.62,0.0,0.05,00865B,國泰US短期公債,39.59
8,26,"180,001","7,122,669",39.57,20191219,39.57,39.58,0.0,0.03,00865B,國泰US短期公債,39.57
9,38,"123,000","4,861,590",39.54,20191218,39.23,39.58,0.0,0.0,00865B,國泰US短期公債,39.23
10,34,"86,000","3,400,660",39.54,20191217,39.52,39.58,0.0,0.05,00865B,國泰US短期公債,39.58
11,33,"82,000","3,248,360",39.59,20191216,39.58,39.66,0.0,0.06,00865B,國泰US短期公債,39.61
12,34,"72,000","2,853,010",39.65,20191213,39.57,39.7,0.0,0.19,00865B,國泰US短期公債,39.7
13,61,"163,000","6,496,830",39.84,20191212,39.77,39.94,0.0,0.1,00865B,國泰US短期公債,39.94
14,42,"191,000","7,629,610",39.94,20191211,39.94,39.96,0.0,0.01,00865B,國泰US短期公債,39.95
15,75,"285,000","11,387,110",39.95,20191210,39.92,39.96,0.0,0.02,00865B,國泰US短期公債,39.92
16,50,"137,000","5,470,470",39.93,20191209,39.91,39.94,0.0,0.01,00865B,國泰US短期公債,39.94
17,58,"263,000","10,504,540",39.94,20191206,39.93,39.95,0.0,0.0,00865B,國泰US短期公債,39.95
18,80,"238,000","9,493,820",39.94,20191205,39.37,39.96,0.0,0.0,00865B,國泰US短期公債,39.92
19,109,"399,001","15,943,660",39.94,20191204,39.94,39.97,0.0,0.01,00865B,國泰US短期公債,39.95
20,83,"274,000","10,940,170",39.93,20191203,39.9,39.94,0.0,0.0,00865B,國泰US短期公債,39.9
21,61,"167,000","6,668,650",39.93,20191202,39.87,39.97,0.0,0.02,00865B,國泰US短期公債,39.95
22,138,"550,000","21,969,440",39.95,20191129,39.55,39.96,0.0,0.03,00865B,國泰US短期公債,39.55
23,97,"373,000","14,894,060",39.92,20191128,39.9,39.94,0.0,0.02,00865B,國泰US短期公債,39.9
24,212,"745,000","29,750,430",39.94,20191127,39.9,39.96,0.0,0.02,00865B,國泰US短期公債,39.9
25,228,"629,000","25,112,460",39.92,20191126,39.91,39.95,0.0,0.07,00865B,國泰US短期公債,39.92
26,"2,579","8,584,000","343,022,400",39.99,20191125,39.92,40.0,0.0,0.01,00865B,國泰US短期公債,39.92
